From	To
CTCF	E2F2
CTCF	ETV6
CTCF	FIZ1
CTCF	FLI1
CTCF	FOXH1
CTCF	FOXO3
CTCF	FOXP2
CTCF	FOXR1
CTCF	GZF1
CTCF	HES1
CTCF	HES5
CTCF	HINFP
CTCF	HIVEP2
CTCF	IKZF1
CTCF	IKZF3
CTCF	IRF1
CTCF	IRF2
CTCF	IRF3
CTCF	IRF4
CTCF	IRF5
CTCF	JUNB
CTCF	KLF1
CTCF	KLF13
CTCF	KLF16
CTCF	KLF3
CTCF	KLF6
CTCF	KLF9
CTCF	LHX8
CTCF	MAZ
CTCF	MEF2C
CTCF	MEF2D
CTCF	MEIS1
CTCF	MNT
CTCF	MXI1
CTCF	MYBL2
CTCF	MYC
CTCF	MYNN
CTCF	NFE2L1
CTCF	NFE2L3
CTCF	NFIL3
CTCF	NFIX
CTCF	NFKB1
CTCF	NFKB2
CTCF	NR3C1
CTCF	NR4A2
CTCF	POU5F1
CTCF	PRDM1
CTCF	PRDM10
CTCF	RARA
CTCF	RARG
CTCF	RREB1
CTCF	RUNX1
CTCF	RUNX2
CTCF	SIN3A
CTCF	SMAD7
CTCF	SOX15
CTCF	SP3
CTCF	STAT2
CTCF	TCF3
CTCF	USF1
CTCF	XBP1
CTCF	ZBED6
CTCF	ZBTB38
CTCF	ZBTB7B
CTCF	ZFP62
CTCF	ZFP91
CTCF	ZNF114
CTCF	ZNF217
CTCF	ZNF334
CTCF	ZNF443
CTCF	ZNF490
CTCF	ZNF524
CTCF	ZNF580
CTCF	ZNF581
CTCF	ZNF592
CTCF	ZNF672
CTCF	ZNF689
CTCF	ZNF692
CTCF	ZNF709
CTCF	ZNF710
CTCF	ZNF740
CTCF	ZNF775
CTCF	ZNF784
CTCF	ZNF791
CTCFL	AIRE
CTCFL	ARF1
CTCFL	ARGFX
CTCFL	ARID3B
CTCFL	ARID5A
CTCFL	ATF3
CTCFL	ATF4
CTCFL	ATF5
CTCFL	BARX2
CTCFL	BCL6B
CTCFL	BCLAF1
CTCFL	BHLHE41
CTCFL	CAMTA2
CTCFL	CTCF
CTCFL	CTCFL
CTCFL	DDIT3
CTCFL	E2F2
CTCFL	ETV6
