GENE	H3k27ac_16_DMSO_compare_TSS_SIGNAL	H3k27ac_16_DMSO_compare_DISTAL_SIGNAL
FERMT1	5249.8875	2937.4620999999997
FERMT3	4727.0	24254.0222
FES	0.0	12703.4316
FETUB	0.0	3096.1020000000003
FEV	0.0	22363.4518
FEZ1	0.0	2975.8233999999998
FEZ2	1033.374	0.0
FEZF1	1806.3689000000002	54253.1066
FFAR1	0.0	5094.23
FFAR2	0.0	3298.7221
FFAR3	0.0	5458.3613
FGA	0.0	0.0
FGB	0.0	0.0
FGD1	0.0	0.0
FGD2	0.0	27370.4017
FGD3	0.0	12061.707699999999
FGD4	717.7275	48067.2198
FGD5	0.0	4114.992
FGD6	4504.5575	5173.1957
FGF1	0.0	18.633599999999998
FGF11	0.0	3442.5434
FGF12	1118.0259999999998	0.0
FGF13	1394.2751999999998	8417.0344
FGF14	0.0	0.0
FGF17	0.0	6643.878599999999
FGF18	0.0	2203.5882
FGF19	0.0	23.622
FGF2	2029.4054999999998	5025.8043
FGF20	0.0	0.0
FGF21	0.0	5036.326
FGF22	0.0	13276.2497
FGF23	0.0	12010.4908
FGF4	0.0	0.0
FGF5	0.0	2442.9444000000003
FGF6	0.0	4705.5616
FGF7	0.0	3868.1095
FGF8	0.0	5326.6565
FGF9	1922.2635	4655.536099999999
FGFBP3	1449.405	1078.4073
FGFR1	0.0	3861.1892000000003
FGFR1OP	1992.4334999999999	9318.9148
FGFR1OP2	11417.835	14048.008000000002
FGFR2	0.0	15747.2746
FGFR3	0.0	8921.3821
FGFR4	0.0	8262.742
FGFRL1	0.0	0.0
FGG	0.0	0.0
FGGY	5777.8696	232.272
FGL1	0.0	2753.5525000000002
FGL2	1174.8156000000001	14220.947499999998
FGR	0.0	1608.0621999999998
FH	7808.181600000001	4121.285400000001
FHAD1	0.0	6971.6687999999995
FHDC1	0.0	3276.9619
FHIT	5051.8	4087.9411999999998
FHL1	1572.2052	22735.863699999998
FHL2	0.0	5653.043599999999
FHL3	0.0	9318.160899999999
FHL5	0.0	1845.9687999999999
FHOD1	3157.5605000000005	14261.6559
FHOD3	0.0	781.096
FIBIN	0.0	2516.8592000000003
FIBP	5751.4544	16086.040899999998
FICD	4438.449699999999	61823.925899999995
FIG4	2057.3142	3.0149
FIGF	0.0	261.7758
FIGLA	0.0	0.0
FIGN	1462.7918	0.0
FIGNL1	4213.0581	527.0823
FILIP1	0.0	1719.2586000000001
FILIP1L	0.0	3792.3496999999998
FIP1L1	4323.6992	132.4298
FIS1	4522.5266	1573.6794
FITM1	0.0	4227.076399999999
FITM2	2473.2981	2502.1611000000003
FIZ1	11095.1572	20703.470999999998
FJX1	840.2724000000001	355.92179999999996
FKBP10	0.0	1967.9841000000001
FKBP11	3177.9148000000005	1510.8811000000003
FKBP14	6696.1862	4880.0146
FKBP15	2526.0098	1370.4522
FKBP1A	0.0	7162.4543
FKBP1AP1	0.0	2950.092
FKBP1B	0.0	1052.8484
FKBP2	10956.781400000002	24729.0576
FKBP3	4462.203100000001	1808.7032000000002
FKBP4	1229.8624	796.875
FKBP5	3620.2977	7849.937
FKBP6	0.0	808.7784
FKBP7	5489.7406	9989.8851
FKBP8	1941.9131	4387.489199999999
FKBP9	0.0	3764.774
FKBPL	2590.1864	4638.5497
FKRP	2248.1018	6903.8384
FKSG29	0.0	58.5825
FKSG43	0.0	1676.9773
FKSG83	0.0	7766.467000000001
FKTN	0.0	1603.6331999999998
FLAD1	7024.200000000001	121924.91720000001
FLCN	17930.0	5490.681
FLI1	7157.249599999999	122052.5539
FLII	4598.928000000001	20264.6359
FLJ10038	17565.607799999998	138.386
FLJ10661	310.3144	16738.3236
FLJ11235	279.2097	613.511
FLJ12334	0.0	3407.4619000000002
FLJ12825	0.0	0.0
FLJ13197	5906.755999999999	8428.8086
FLJ13224	8407.884	11832.884999999998
FLJ13439	0.0	91685.68280000001
FLJ14107	0.0	3578.2140000000004
FLJ14186	0.0	31.9821
FLJ16341	1401.4308	1670.2576000000001
FLJ16779	0.0	11.6316
FLJ20021	7940.3845	4488.0529
FLJ21408	1240.2544	15457.649
FLJ22184	0.0	4826.8613000000005
FLJ22536	0.0	4503.940500000001
FLJ22763	0.0	27878.372
FLJ23867	0.0	5322.4828
FLJ25328	0.0	53386.749
FLJ25363	0.0	486.536
FLJ25758	0.0	10285.177599999999
FLJ26484	0.0	40238.7766
FLJ26850	0.0	2331.9610000000002
FLJ27352	6487.2325	6365.009599999999
FLJ27354	4677.803	12911.740199999998
FLJ30403	0.0	2182.5989999999997
FLJ30679	959.148	0.0
FLJ31306	3261.3273999999997	675.5176
FLJ32063	0.0	1670.7741999999998
FLJ32224	2247.2128	11880.472200000002
FLJ33065	2274.6151999999997	0.0
FLJ33360	0.0	8552.1864
FLJ33630	7737.2084	189.97740000000002
FLJ34208	3445.2	7968.131599999999
FLJ34503	0.0	11537.0022
FLJ35024	0.0	1846.0013999999999
FLJ35220	2577.1422000000002	3096.576
FLJ35390	2693.7376	3711.7241999999997
FLJ35776	1244.842	10788.522099999998
FLJ35946	1151.5708	1204.0829999999999
FLJ36031	5122.9746000000005	22279.296799999996
FLJ36777	0.0	2439.674
FLJ37035	4076.051	3694.9807
FLJ37201	0.0	11.61
FLJ37453	7480.612	31436.205800000003
FLJ39051	1062.1347999999998	16020.4282
FLJ39534	4006.7448000000004	1209.1577
FLJ39582	15367.1706	3401.3894999999998
FLJ39609	0.0	1939.3678
FLJ39639	2559.3088000000002	5002.683
FLJ39653	4230.450000000001	196.73950000000002
FLJ39739	14499.052000000001	13769.0045
FLJ40194	0.0	11390.6413
FLJ40292	0.0	2853.6926
FLJ40434	0.0	661.2805999999999
FLJ40504	0.0	3103.064
FLJ40852	6582.562499999999	1577.5392999999997
FLJ41278	0.0	1228.3017
FLJ41941	585.8174	20880.293000000005
FLJ42289	1940.6762999999999	0.0
FLJ42351	6054.4739	2993.6346000000003
FLJ42392	0.0	1253.2981
FLJ42393	0.0	0.0
FLJ42627	0.0	12833.678000000002
FLJ42969	0.0	20937.6417
FLJ43663	21669.1172	5288.251
FLJ43681	0.0	9198.4962
FLJ43826	0.0	0.0
FLJ43879	0.0	904.1921
FLJ44054	1369.6704	101807.0501
FLJ44606	1733.3998000000001	6592.555099999999
FLJ44635	0.0	2332.3486000000003
FLJ45079	0.0	1424.7136
FLJ45244	3389.505	1763.3206
FLJ45340	0.0	78.2768
FLJ45983	0.0	2517.9278000000004
FLJ46111	0.0	317.34599999999995
FLJ46257	0.0	4487.1942
FLJ46906	0.0	1159.5245
FLJ90757	0.0	0.0
FLNA	0.0	31100.904799999993
FLNB	0.0	2522.5773
FLNC	0.0	6826.6332
FLOT1	3039.4854000000005	26202.233000000004
FLOT2	9465.984	38233.74250000001
FLRT1	0.0	3887.5027
FLRT2	0.0	101.8368
FLRT3	0.0	651.4227999999999
FLT1	0.0	1170.876
FLT3	0.0	2617.4001999999996
FLT3LG	2173.5499999999997	5174.186500000001
FLVCR1	4813.7444	13374.4559
FLVCR2	0.0	534.6288
FLYWCH1	1594.9304	12261.852300000002
FLYWCH2	2582.8836	12261.852300000002
FMN1	10852.866	27377.244899999998
FMNL1	6586.2	93276.27450000001
FMNL2	1165.6184	6589.182000000001
FMNL3	1026.376	10419.0336
FMO1	0.0	17942.8188
FMO2	0.0	17845.824
FMO4	1237.5537	17942.8188
FMO5	0.0	1384.3346000000001
FMOD	0.0	254822.0305
FMR1	3210.1212	164.374
FMR1-AS1	0.0	164.374
FMR1NB	0.0	164.374
FN1	1043.9279999999999	7.2828
FN3K	0.0	12650.302799999998
FN3KRP	2253.36	12650.302799999998
FNBP1	807.8991	8224.5514
FNBP4	19361.0	3191.1512000000002
FNDC3A	5866.0	6861.635499999999
FNDC3B	7502.6906	82067.7741
FNDC4	0.0	2066.343
FNDC5	0.0	1347.0668999999998
FNDC7	0.0	1244.4005
FNDC8	0.0	8694.192
FNIP1	3932.3999999999996	733.7924
FNIP2	1614.6	7354.9604
FNTA	11143.599999999999	9495.063500000002
FNTB	1676.4732	1931.4252
FOLR1	0.0	9103.1883
FOLR2	0.0	8321.2193
FOLR3	0.0	11590.0262
FOS	1999.2693000000002	7109.506300000001
FOSB	784.0	20403.3856
FOSL1	0.0	15039.556899999998
FOSL2	8412.2	10935.415400000002
FOXA1	4178.8	736.8394000000001
FOXA3	137.984	7139.745
FOXB1	0.0	10804.007099999999
FOXC2	0.0	0.0
FOXD1	2287.4	3168.1657999999998
FOXD2	942.5584	4283.4188
FOXD3	641.0712	3432.379
FOXD4	0.0	4542.0094
FOXD4L1	0.0	5809.4036
FOXD4L3	0.0	3419.237
FOXD4L6	0.0	3282.4928
FOXE1	0.0	1560.5973
FOXE3	0.0	4895.6976
FOXF1	0.0	0.0
FOXF2	0.0	1305.9986
FOXH1	0.0	12537.7796
FOXI2	0.0	1753.6603999999998
FOXI3	0.0	574.938
FOXJ1	0.0	11241.0099
FOXJ2	2441.6892000000003	12591.300399999998
FOXJ3	3969.4226	65.9208
FOXK1	556.0221	21365.5762
FOXK2	5674.3994999999995	21507.273699999998
FOXL1	0.0	0.0
FOXL2	0.0	1304.9316000000001
FOXM1	9147.276	796.875
FOXN1	0.0	2518.542
FOXN2	7906.6	3690.1816
FOXN3	5232.3611	15746.7832
FOXN4	151.2756	574.2620000000001
FOXO1	1047.9444	7413.783600000001
FOXO3	35090.592599999996	468184.87499999994
FOXO3B	1000.48	1361.1951
FOXO4	349.8616	10383.763599999998
FOXP1	846.2974	2614.3664000000003
FOXP2	22496.4	15377.2461
FOXP3	0.0	13143.354500000001
FOXP4	417.83399999999995	663.5554000000001
FOXR1	0.0	21778.392200000002
FOXR2	0.0	670.7013999999999
FOXRED1	5189.679999999999	79213.7433
FOXRED2	1638.8037	11440.8545
FPGS	5028.893	10118.293
FPGT-TNNI3K	3143.89	0.0
FRA10AC1	5042.5383999999995	19.7099
FRAS1	0.0	585.6942
FRAT1	4921.2	8252.8955
FRAT2	5623.0336	8426.267500000002
FREM1	0.0	0.0
FRG1	2391.4876	1867.5405
FRG1B	4127.2486	34.647999999999996
FRG2	0.0	2259.7871999999998
FRG2B	0.0	2365.8712
FRG2C	0.0	24293.7053
FRK	5550.263599999999	1876.1991999999998
FRMD1	0.0	3802.8798
FRMD3	0.0	489.3232
FRMD4A	0.0	797.4675
FRMD4B	0.0	5054.4518
FRMD5	0.0	2159.2794
FRMD6	3909.6000000000004	8236.8359
FRMD7	0.0	1303.826
FRMD8	6608.9580000000005	191597.96169999996
FRMPD1	0.0	39.123
FRMPD2	0.0	2383.3892
FRMPD2P1	0.0	1951.5157000000002
FRRS1	801.6374	1656.6466
FRS2	2656.2491999999997	2021.7741
FRS3	0.0	7346.656999999999
FRY	509.0448	957.4598
FRYL	5280.8	692.2815
FRZB	0.0	900.3136
FSCN1	0.0	4555.5679
FSCN2	0.0	12252.405900000002
FSCN3	0.0	1992.7966999999999
FSD1	0.0	12080.116399999999
FSD1L	1222.8205	3259.3651999999997
FSD2	2018.2315999999998	7743.302400000001
FSHB	0.0	6.8644
FSIP1	3724.731	5344.6993
FSIP2	0.0	19529.0796
FST	0.0	0.0
FSTL1	0.0	2890.9143999999997
FSTL3	0.0	13042.0373
FSTL5	0.0	312.1734
FTCD	0.0	1669.4282
FTH1	3619.8	632.124
FTH1P3	0.0	3548.6148999999996
FTL	4208.400000000001	25207.191600000002
FTLP10	0.0	531.2354
FTO	2034.1167	754.1659
FTSJ1	2930.2461	9168.7179
FTSJ2	4343.6736	663.938
FTSJ3	12151.7642	3906.9943
FTSJD1	3948.1096000000002	599.6268
FTSJD2	7900.076599999999	1469.3849
FUBP1	13527.8	2253.4273
FUBP3	4006.8672	0.0
FUCA1	1362.2785000000001	7536.5135
FUCA2	1100.0136	8.293999999999999
FUK	4574.9356	34858.1996
FUNDC1	1481.1866	0.0
FUNDC2	3039.4368	284.46279999999996
FURIN	0.0	12703.4316
FUS	6267.8	2504.8405000000002
FUT1	0.0	5036.326
FUT10	4307.026	28517.888799999997
FUT11	5089.6489	7077.1629
FUT2	0.0	6501.3312000000005
FUT3	0.0	12089.2595
FUT4	4294.728	1913.7417999999998
FUT5	0.0	14120.2967
FUT6	0.0	5399.5401
FUT7	0.0	5724.4236
FUT8	3250.8258	23475.096800000003
FUT9	3061.944	0.6254
FUZ	5309.6601	8737.0684
FXC1	4084.5337999999997	65.8598
FXN	3465.7805	5578.2087
FXR1	8792.245	1054.41
FXR2	2961.6078	2681.4982999999997
FXYD1	0.0	43632.3176
FXYD2	0.0	7031.0355
FXYD3	0.0	43632.3176
FXYD4	0.0	27856.2244
FXYD5	4619.7302	43875.5091
FXYD6	0.0	7031.0355
FXYD7	0.0	43632.3176
FYB	0.0	2573.5072
FYCO1	1755.2648	11757.1963
FYN	0.0	5269.885800000001
FYTTD1	5836.152399999999	31775.7796
FZD1	3653.6	71.4615
FZD2	965.413	1250.8331
FZD3	10945.2	16047.399
FZD4	1623.8670000000002	201.3522
FZD5	1741.884	155.9611
FZD6	5192.0470000000005	8219.447100000001
FZD7	1516.7412	13454.427399999999
FZD8	1476.1968	1280.603
FZD9	0.0	2336.5755
FZR1	6405.0	9891.372500000001
G0S2	104.53359999999999	28858.7794
G2E3	1435.2656	833.447
G3BP1	14027.6	31642.9007
G3BP2	8137.5008	5496.5942000000005
G6PC	0.0	10278.9966
G6PC2	0.0	0.0
G6PC3	4155.2	7695.1713
G6PD	3370.0153999999993	740.5201000000001
GAA	0.0	424.81149999999997
GAB1	9211.2	61656.66670000001
GAB2	1913.1927	28617.706599999998
GAB3	692.4841	2894.0663999999997
GAB4	0.0	4697.0053
GABARAP	14198.2	5700.717600000001
GABARAPL1	3251.6	7252.618
GABARAPL2	1045.6284	1772.2549
GABARAPL3	0.0	3030.1842
GABBR1	0.0	2984.352
GABPA	15630.981600000001	4274.6855
GABPB1	14646.6916	138.386
GABPB2	27994.0	12549.6693
GABRA4	0.0	1507.7681
GABRB1	0.0	1507.7681
GABRP	0.0	2590.1646
GABRR1	0.0	15744.972000000002
GABRR2	0.0	65296.84909999999
GABRR3	0.0	5080.9925
GAD1	0.0	1805.7345
GADD45A	4677.465	26888.890600000002
GADD45B	7112.8	48650.563
GADD45G	609.8387	15863.928599999997
GADD45GIP1	3556.0512	18074.2637
GAGE1	0.0	1218.1399999999999
GAGE10	0.0	912.4301
GAGE12B	0.0	1218.1399999999999
GAGE12C	0.0	1218.1399999999999
GAGE12D	0.0	1218.1399999999999
GAGE12F	0.0	361.6949
GAGE12H	0.0	1218.1399999999999
GAGE12I	0.0	361.6949
GAGE12J	0.0	912.4301
GAGE13	0.0	361.6949
GAGE2A	0.0	361.6949
GAGE2C	0.0	361.6949
GAGE2D	0.0	0.0
GAGE2E	0.0	361.6949
GAGE4	0.0	361.6949
GAGE5	0.0	361.6949
GAGE6	0.0	1218.1399999999999
GAGE7	0.0	361.6949
GAGE8	0.0	361.6949
GAK	3641.7808	0.0
GAL	0.0	2227.0038
GAL3ST1	0.0	5681.5281
GAL3ST2	0.0	1558.0756000000001
GAL3ST3	0.0	15002.764799999999
GAL3ST4	0.0	7838.6129
GALC	518.9965000000001	0.0
GALE	2732.6944000000003	4217.8462
GALK1	1467.3503999999998	32211.6797
GALK2	8851.1695	4466.147
GALM	4503.8	18861.0525
GALNS	953.9488	9261.8557
GALNT1	0.0	3563.5663
GALNT10	4842.4898	13053.1885
GALNT13	944.5545000000001	0.0
GALNT14	1049.2264	8607.338199999998
GALNT2	5037.4	74655.70049999999
GALNT3	9754.4	2048.6305
GALNT4	9425.5981	11216.8902
GALNT5	789.71	712.1968
GALNT6	1172.0112	26012.2327
GALNT7	4748.3607999999995	4435.1994
GALNT8	0.0	78.51270000000001
GALNT9	0.0	31.396
GALNTL1	0.0	2008.0193000000002
GALNTL2	0.0	2340.1413
GALP	0.0	8227.035600000001
GALR1	0.0	702.3081
GALR2	0.0	5808.1224
GALR3	0.0	2681.7472000000002
GALT	3112.3566	3509.2316
GAMT	0.0	6532.7066
GAN	1219.9902	0.0
GANAB	4340.616	35100.816
GANC	11062.242	88.4315
GAP43	0.0	6996.7746
GAPDH	14073.6	32713.006299999997
GAPDHS	0.0	3518.6697
GAPT	0.0	35.5888
GAPVD1	2000.425	943.6225999999999
GAR1	3504.466	26.976
GARNL3	0.0	1272.6639
GARS	9425.800000000001	2492.7145
GART	27858.2151	1150.4831
GAS1	3590.3999999999996	1079.6239
GAS2	68887.30659999998	87919.19039999999
GAS2L1	0.0	4167.994599999999
GAS2L2	0.0	1815.2613999999996
GAS2L3	1818.5455000000002	0.0
GAS5	11363.5837	83.1412
GAS6	9721.3776	108728.96049999999
GAS7	420.9404	11000.8089
GAS8	0.0	4916.4486
GAST	0.0	23970.3464
GATA1	0.0	4015.4749
GATA3	0.0	2517.9278000000004
GATA4	0.0	155.64299999999997
GATA5	0.0	607.7081999999999
GATAD1	6946.88	1709.2989
GATAD2A	2203.6	6522.8621
GATAD2B	7264.2	13851.583299999998
GATC	2473.4465999999998	7012.4425
GATM	2408.0263999999997	6222.7957
GATS	1090.3587	26153.4309
GATSL1	0.0	3057.3238
GATSL2	1104.6102	4174.9037
GATSL3	0.0	8034.4424
GBA	6167.822	5499.4037
GBA2	6435.4827000000005	12652.5098
GBAP1	7011.0	5834.3507
GBAS	2654.456	5554.4437
GBE1	8672.9604	31.031
GBF1	3474.0728	5858.0776000000005
GBGT1	0.0	2370.271
GBP1	2396.1054	539.2228
GBP2	437.15040000000005	227.60920000000002
GBP3	5311.201499999999	539.2228
GBP4	904.4656	1192.6364
GBP5	0.0	3149.4672
GBP6	822.18	4267.1412
GBP7	0.0	0.0
GBX1	0.0	1334.5942
GCA	1968.6218999999999	5956.974300000001
GCAT	0.0	2681.7472000000002
GCC1	3710.106	734.1821000000001
GCC2	4566.624900000001	2609.9015999999997
GCDH	1532.0	22701.6224
GCET2	4402.4	15637.9745
GCFC1	8952.504099999998	945.3776
GCG	0.0	1758.7730000000001
GCGR	0.0	3139.4838999999997
GCH1	1689.3408	826.2493
GCHFR	1166.238	12902.356200000002
GCK	0.0	4247.5188
GCKR	0.0	2066.343
GCLC	2100.5985	1403.1687
GCLM	1484.7521000000002	1477.603
GCM1	0.0	1083.9950999999999
GCN1L1	3051.3351000000002	21101.1652
GCNT1	0.0	422.32899999999995
GCNT2	0.0	6905.1344
GCNT3	0.0	9029.371900000002
GCNT4	0.0	1034.4996
GCNT7	0.0	14928.7374
GCSH	0.0	1287.0693999999999
GDA	0.0	536.76
GDAP1L1	0.0	1692.3091
GDAP2	2057.7259000000004	153.9952
GDE1	3502.6776	772.9409
GDF1	0.0	14594.0381
GDF11	0.0	3991.9298
GDF15	0.0	14139.548999999999
GDF3	0.0	2242.1346
GDF5	0.0	3124.9776999999995
GDF6	0.0	4.62
GDF7	0.0	25638.3248
GDF9	4119.6057	1240.3449999999998
GDI1	1279.5944	26210.178499999998
GDI2	10187.4	12018.747500000001
GDNF	3506.943	25452.437100000003
GDPD1	2070.1304	9475.8393
GDPD2	0.0	5881.9213
GDPD3	619.2475	49366.78200000001
GEM	2138.5044000000003	523.2786
GEMIN4	2726.7258	0.0
GEMIN5	1373.608	860.91
GEMIN6	2001.2820000000002	9239.2572
GEMIN7	4115.4492	49926.754199999996
GEMIN8	2863.4368	200.5353
GEMIN8P4	4969.3090999999995	28.818199999999997
GEN1	8988.920999999998	980.8575999999999
GET4	2871.6	2872.4487
GFAP	0.0	296.9281
GFER	957.7533000000001	2235.0588000000002
GFI1	16225.104800000001	5829.389
GFI1B	0.0	452.6829
GFM1	3097.3912	163.9605
GFM2	3083.6308	3008.3455999999996
GFOD1	1396.7598	6129.4
GFOD2	2495.4112	4605.221100000001
GFPT1	2332.5757000000003	854.502
GFPT2	0.0	428.4819
GFRA1	3971.8551999999995	1208.5988000000002
GFRA3	0.0	3810.6340999999998
GFRA4	0.0	1482.9170000000001
GGA1	10932.3568	9577.937500000002
GGA2	1818.1781999999998	1906.7679
GGA3	11797.529900000001	19914.006699999998
GGCT	3732.5762999999997	3166.3729000000003
GGCX	1921.0824	6254.535
GGH	3504.32	0.7008
GGN	0.0	458.7683
GGNBP1	0.0	24173.9881
GGNBP2	9167.400000000001	4831.539
GGPS1	9294.33	3588.6767
GGT1	6367.0016	1806.4764
GGT5	0.0	11270.452399999998
GGT6	29.2348	5498.9224
GGT7	0.0	2859.0606000000002
GGT8P	0.0	1726.4063999999998
GGTLC1	0.0	4675.297299999999
GGTLC2	0.0	31125.110099999998
GH1	0.0	1817.7550999999999
GH2	0.0	1817.7550999999999
GHDC	1712.5845	13282.8466
GHITM	8187.822	2481.1182
GHRH	0.0	5945.3866
GHRHR	0.0	771.4426000000001
GHRL	0.0	9354.5936
GHRLOS	0.0	9526.0029
GHSR	0.0	1154.9511
GIF	0.0	3881.7607
GIGYF1	0.0	1682.752
GIGYF2	2077.0596	41.67959999999999
GIMAP1	0.0	0.0
GIMAP2	2637.1104	0.0
GIMAP5	0.0	2651.6034999999997
GIMAP6	0.0	0.0
GIMAP7	0.0	28947.125999999997
GIMAP8	0.0	110691.39670000001
GIN1	14130.2	2371.0343999999996
GINS1	6465.996	64810.199199999995
GINS2	977.4684	1537.219
GINS3	4884.615	7.6956
GINS4	2241.8718	4687.8022
GIP	0.0	1960.6795
GIPC1	0.0	1066.1923
GIPC2	0.0	3357.7578999999996
GIPC3	0.0	5280.6671
GIPR	0.0	21354.1707
GIT1	2467.3181999999997	6252.1813
GIT2	1731.3736	14375.894000000002
GJA1	184.6923	989.2090999999999
GJA10	0.0	1424.651
GJA3	0.0	5830.9017
GJA4	0.0	4167.6648
GJA5	0.0	1661.068
GJA8	0.0	706.8336
GJA9	0.0	616.8743000000001
GJB1	0.0	8446.730599999999
GJB2	1158.95	5830.9017
GJB3	0.0	4167.6648
GJB4	0.0	0.0
GJB6	0.0	1060.6371
GJB7	0.0	1.7622
GJC1	1673.5425999999998	5295.912400000001
GJC2	0.0	9926.113699999998
GJC3	0.0	0.0
GJD2	0.0	3157.2825000000003
GJD3	0.0	53220.8908
GJD4	0.0	1280.603
GK	3198.7999999999997	12274.732600000003
GK3P	0.0	2530.3271999999997
GK5	2464.8	0.0
GKAP1	2999.5879	49.8528
GKN1	0.0	19959.405000000002
GKN2	0.0	19959.405000000002
GLA	5442.959900000001	990.162
GLB1	3951.3791999999994	4253.4186
GLB1L	3684.0402	6220.253699999999
GLB1L2	0.0	1963.3297000000002
GLB1L3	1522.8672000000001	2797.0546
GLCCI1	8516.0	23078.133899999997
GLCE	3255.2388	7.9304
GLDC	1792.0	41142.1234
GLDN	0.0	6212.1423
GLE1	3779.6	3912.3386999999993
GLG1	1745.6664	38.7215
GLI1	1184.48	7988.777099999999
GLI3	3630.5735000000004	44.6964
GLI4	0.0	612.7413
GLIPR1	4714.400000000001	2078.7006
GLIPR1L1	0.0	2465.8838
GLIPR1L2	5866.5419	2619.3138000000004
GLIPR2	0.0	8487.905900000002
GLIS1	2459.5392	6187.9918
GLIS2	0.0	10741.9604
GLIS3	0.0	2743.9698000000003
GLMN	5549.761	0.0
GLO1	2584.8072	2726.8318
GLOD4	2325.3084	0.0
GLOD5	0.0	6685.0337
GLP1R	0.0	0.0
GLRA2	0.0	1101.0538000000001
GLRA3	1225.017	2198.9352
GLRA4	0.0	77.3178
GLRX	12388.400000000001	34981.408
GLRX2	3865.8456	6710.3701
GLRX3	2963.4471	356.1856
GLRX5	2015.5543	48983.76160000001
GLS	4751.1212	3570.6594000000005
GLS2	0.0	69.3466
GLT1D1	0.0	6942.651
GLT25D1	1108.1664	1.3986999999999998
GLT25D2	0.0	8606.620999999997
GLT6D1	0.0	973.471
GLT8D1	11487.162500000002	18648.405000000002
GLT8D2	0.0	1041.9865
GLTP	0.0	3359.4140999999995
GLTPD1	3214.0566	1355.267
GLTPD2	668.4839999999999	8067.5211
GLTSCR1	2635.0208	3227.3759
GLTSCR2	4385.311	0.0
GLUD1	7530.8144	1946.8220000000001
GLUD2	355.623	0.0
GLUL	4596.645	44.374500000000005
GLYAT	0.0	2732.4152000000004
GLYATL1	0.0	11143.040200000001
GLYATL2	0.0	459.7404
GLYATL3	0.0	2212.7556000000004
GLYCTK	13894.199999999999	11817.992999999999
GLYR1	5038.6554	4023.8297
GM2A	3788.4	27246.209899999998
GMCL1	4760.6	2638.6305
GMCL1L	0.0	2799.9239
GMDS	3803.5011	2614.8276
GMEB1	8340.7911	16425.3688
GMEB2	4864.4	15495.5576
GMFB	1930.72	1868.8069
GMFG	2657.8988	63091.157100000004
GMIP	2378.1054	108.5952
GML	0.0	2037.6495
GMNN	8436.6636	21092.533600000006
GMPPA	2948.6092	328.7836
GMPPB	12479.8	1120.1259
GMPR	0.0	11775.5377
GMPR2	3726.6954	6268.6383000000005
GMPS	7399.200000000001	2619.7907999999998
GNA11	0.0	586.1375
GNA12	0.0	19668.468
GNA13	8051.1221	52481.51530000001
GNA15	0.0	586.1375
GNAI1	1045.5498	3584.2643
GNAI2	5791.2	15882.782699999998
GNAI3	3346.8417	1597.3076
GNAL	0.0	1198.263
GNAQ	310.7845	957.7822
GNAS	4839.2098000000005	9248.8029
GNAS-AS	0.0	9248.8029
GNAT1	0.0	6650.1876999999995
GNAT2	0.0	1597.3076
GNAZ	0.0	45237.5612
GNB1	1720.3122999999998	8439.5814
GNB1L	11540.896799999999	6179.2421
GNB2	8003.5711	3327.1885
GNB2L1	7772.035000000001	20464.9174
GNB3	0.0	33576.861699999994
GNB5	5015.6	10717.2545
GNE	1278.1134	621.9024000000001
GNG10	0.0	1.976
GNG11	0.0	272.1361
GNG12	0.0	17580.2196
GNG13	0.0	5074.468999999999
GNG2	0.0	3078.2308
GNG3	224.11469999999997	8600.6885
GNG5	4036.9556	2961.4656
GNG7	827.7337	122913.95470000003
GNG8	0.0	6008.036
GNGT1	0.0	272.1361
GNGT2	0.0	10416.56
GNL1	7744.3146	19766.148400000002
GNL2	1863.9877000000001	7375.3999
GNL3	7595.946	18648.405000000002
GNL3L	3398.3415	0.0
GNLY	0.0	16922.819
GNMT	0.0	1253.8272
GNN	17727.393500000002	32104.933799999995
GNPAT	5681.3495	2188.7154
GNPDA1	5635.3649	26387.875200000002
GNPDA2	2522.9669	146.487
GNPNAT1	624.8448000000001	179.11079999999998
GNPTAB	3685.6802000000002	42157.1178
GNPTG	1739.7366	16319.239299999997
GNRH1	0.0	888.1465999999999
GNRH2	0.0	2327.4721
GNRHR	0.0	469.51179999999994
GNRHR2	10955.6743	67188.06150000001
GNS	5309.825199999999	15949.7225
GOLGA1	12511.2	5653.517100000001
GOLGA2	2646.5737	1485.4061
GOLGA2B	0.0	1797.3464
GOLGA3	2631.9372	14.4088
GOLGA4	5229.5716	690.7454
GOLGA5	1285.7724	11349.271600000002
GOLGA6A	0.0	4542.8483
GOLGA6B	0.0	6407.385400000001
GOLGA6C	0.0	15765.4008
GOLGA6D	0.0	12651.2816
GOLGA6L1	425.336	853.4775999999999
GOLGA6L10	0.0	78.8938
GOLGA6L5	0.0	5594.9403999999995
GOLGA6L6	340.7787	7191.9349
GOLGA6L9	0.0	3407.1688000000004
GOLGA7	2192.4836	35.9182
GOLGA8A	1225.056	19798.9858
GOLGA8B	3391.8048	6690.6224999999995
GOLGA8C	0.0	12215.766800000001
GOLGA8DP	0.0	845.2768
GOLGA8E	0.0	4641.7672999999995
GOLGA8G	0.0	7174.9376
GOLGB1	5083.2	14859.223500000002
GOLIM4	10696.0	8541.342100000002
GOLM1	1488.5272	977.5190000000001
GOLPH3	14010.6	13569.3272
GOLPH3L	2202.8759999999997	13221.548799999999
GOLT1A	0.0	7188.720899999999
GOLT1B	5951.496999999999	1820.4904
GON4L	3145.763	34927.653900000005
GOPC	9759.0	27037.987999999998
