Gene,Protein_Acc,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage,logpval,logadjpval,TF_1639
SLC12A2,P55011,B5r_IKZF3-IgG,-0.015284606794841298,0.19574034050505276,-0.07808613572145466,9,0.9394680507394442,0.9740757728491954,NA,0.04166666666666663,0.041666666666666664,0.02711798472097922,0.011407258264800445,NA
PSMD4,P55036,B5r_IKZF3-IgG,0.07994841222002157,0.09513799503500601,0.8403415711105174,9,0.42247931640552006,0.6823487911876195,NA,0.09375,0.09375,0.3741945482310525,0.16599357348640362,NA
DRG2,P55039,B5r_IKZF3-IgG,-0.06791159041977846,0.13557142227553085,-0.5009285089726152,9,0.6284431232512016,0.832461268579492,NA,0.375,0.125,0.20173402167874258,0.07963596350753249,NA
CSE1L,P55060,B5r_IKZF3-IgG,-0.03629872798178282,0.0819013582441487,-0.443200561748634,9,0.668082653355162,0.854679842619681,NA,0.53125,0.03125,0.17516980447730593,0.06819653863156441,NA
VCP,P55072,B5r_IKZF3-IgG,-0.03212106053527996,0.0515293614149033,-0.6233545235821595,9,0.5485211311353719,0.7868358876025865,NA,0.45166666666666666,0.01,0.2608066370797589,0.10411584011984301,NA
MFAP1,P55081,B5r_IKZF3-IgG,-0.09134473856377669,0.0734242573664318,-1.2440675852928382,9,0.24489935494490345,0.525618225510134,NA,0.375,0.058823529411764705,0.611012358788058,0.27932958427542304,NA
NCKAP1L,P55160,B5r_IKZF3-IgG,-0.06547532045959947,0.046542429969442856,-1.4067877526503643,9,0.1930701962129766,0.46421157675968017,NA,0.47,0.02,0.7142847620529751,0.3332840330740803,NA
AFDN,P55196,B5r_IKZF3-IgG,1.2788241540120726,0.20303025491410961,6.298687624428533,9,1.4120399807815431e-4,0.0032152312665841803,NA,0,0,3.8501530064095775,2.492787783489649,NA
MLLT10,P55197,B5r_IKZF3-IgG,-0.01002215670306228,0.04681999310098632,-0.21405720161994535,9,0.8352734597553506,0.9366978340081231,NA,0.1875,0,0.07817131778595042,0.028400484018267672,NA
MLLT6,P55198,B5r_IKZF3-IgG,0.2258664446636392,0.14892619594082712,1.5166334118504092,9,0.16366739925656715,0.4280199576597485,NA,0.25,0.10714285714285714,0.7860378186514442,0.3685359802872398,NA
ELL,P55199,B5r_IKZF3-IgG,-0.1029123256025528,0.09994316058434241,-1.0297085363405603,9,0.3300239200772468,0.6118301198676582,NA,0.4625,0.0375,0.4814545813915892,0.21336914688332145,NA
BRPF1,P55201,B5r_IKZF3-IgG,-0.125099531662201,0.07651038349602202,-1.6350660648394904,9,0.1364652632218415,0.38403018899394453,NA,0.5208333333333333,0,0.8649778827694143,0.41563463397064665,NA
NAP1L1,P55209,B5r_IKZF3-IgG,-0.003692265223687482,0.08020609353797996,-0.046034722061847895,9,0.9642878562029831,0.9826410715731014,NA,0.3035714285714286,0,0.015793302508754603,0.0076050875604633745,NA
ADK,P55263,B5r_IKZF3-IgG,-0.1606173701896392,0.14566462113531767,-1.1026518926680962,9,0.29878900715508294,0.5848824339666199,NA,0.09375,0.09375,0.5246353848342498,0.232931421799483,NA
SEC13,P55735,B5r_IKZF3-IgG,0.30807718096354897,0.18232870180438523,1.6896801102334142,9,0.12535252071207603,0.36579007292000787,NA,0.4107142857142857,0.017857142857142856,0.9018669283963268,0.43676808490269314,NA
SNU13,P55769,B5r_IKZF3-IgG,-6.383034016810385e-4,0.07399758137278317,-0.008626003577946819,9,0.9933057112175714,0.9966410894135148,NA,0.4285714285714286,0,0.0029170674547309154,0.0014612117488519874,NA
NPEPPS,P55786,B5r_IKZF3-IgG,-0.03602924623679016,0.06989466568944358,-0.5154791983250272,9,0.6186404466446951,0.8278134645777007,NA,0.5833333333333333,0.125,0.2085616892789011,0.08206751397749117,NA
HNRNPH2,P55795,B5r_IKZF3-IgG,0.4465911462581361,0.03408401254403995,13.102657607612828,9,3.62931488417928e-7,3.784038308189028e-5,NA,0.36458333333333337,0,6.44017535019875,4.422044475613032,NA
EIF3B,P55884,B5r_IKZF3-IgG,-0.04175377156046877,0.08451555934354585,-0.4940365050504438,9,0.6331133626705676,0.835644039941477,NA,0.28125,0.020833333333333332,0.19851852003902934,0.07797867998952383,NA
RRP1,P56182,B5r_IKZF3-IgG,-0.06366880936884291,0.07523625891904594,-0.8462516648701316,9,0.41934347202091793,0.678692335027319,NA,0.421875,0.03125,0.3774301133174655,0.16832705558846087,NA
MARS1,P56192,B5r_IKZF3-IgG,0.05610148560911465,0.05463596290822282,1.0268234075668,9,0.33130880692537645,0.6123966165271499,NA,0.42613636363636365,0.005681818181818182,0.47976701945079814,0.21296721743107197,NA
MAZ,P56270,B5r_IKZF3-IgG,0.051028904122564056,0.1847597946148077,0.27619052201779354,9,0.7886391654113565,0.9175738198444064,NA,0.375,0.041666666666666664,0.10312165878743679,0.0373589861914778,C2H2 ZF
AP1S2,P56377,B5r_IKZF3-IgG,-0.11910217800285672,0.10088620284791924,-1.1805596269927725,9,0.2680368913027156,0.5528173676946169,NA,0,0,0.5718054276630953,0.2574183213222607,NA
EIF6,P56537,B5r_IKZF3-IgG,-0.025208477530398454,0.11555522188487678,-0.21815091623910074,9,0.8321776132868157,0.9350377344681954,NA,0.5,0,0.07978397150002413,0.029170862346054264,NA
PEX3,P56589,B5r_IKZF3-IgG,0.1567321353684005,0.23558432368308335,0.665291021567472,8,0.5245769938369365,0.7680613634818707,NA,0,0,0.2801907600071227,0.1146040810661986,NA
PRDM15,P57071,B5r_IKZF3-IgG,0.4891389807050759,0.08590027773114854,5.6942654159511275,9,2.9645431495994856e-4,0.005701708717821923,NA,0.46875,0.09375,3.5280422240180993,2.243994973184724,C2H2 ZF
TMEM33,P57088,B5r_IKZF3-IgG,0.10058067952674053,0.08495098706256611,1.1839848247162004,9,0.26674537891023076,0.5512311761031379,NA,0.28125,0.03125,0.5739030955442457,0.2586662279170644,NA
GEMIN4,P57678,B5r_IKZF3-IgG,-0.007259574611495591,0.15612683494771898,-0.04649792980128336,9,0.9639288018537904,0.9826410715731014,NA,0.3125,0.3125,0.015955042968477863,0.0076050875604633745,NA
PCBP3,P57721,B5r_IKZF3-IgG,-0.22543734133636487,0.10879035616596892,-2.0722180649214996,9,0.0681188189257087,0.2602572426071918,NA,0,0,1.1667328906344827,0.5845971758209954,NA
CORO7,P57737,B5r_IKZF3-IgG,0.019037556935140663,0.11636648014193302,0.16360000673665148,9,0.873660919494865,0.9479072522496909,NA,0.44999999999999996,0.10833333333333334,0.058657090667235436,0.023234154019200867,NA
NUP107,P57740,B5r_IKZF3-IgG,-0.049031811058710247,0.04977238132936626,-0.9851208591818156,9,0.3503057085283574,0.6263397039641746,NA,0.5,0.003787878787878788,0.4555527854280538,0.2031900572975561,NA
GSDMD,P57764,B5r_IKZF3-IgG,0.02089059916582682,0.32351497616647157,0.06457382410351574,5,0.951015532831164,0.9787342767443986,NA,0.5,0,0.02181238972107904,0.009335201769754638,NA
EEFSEC,P57772,B5r_IKZF3-IgG,-0.15523947696766616,0.09310340971614418,-1.6673876654030593,9,0.12978515146431757,0.37223743794446684,NA,0.35416666666666663,0,0.8867749917112033,0.4291799496495408,NA
ZNF121,P58317,B5r_IKZF3-IgG,0.44220423891515204,0.13211401830949152,3.3471409360908266,9,0.008562375804848088,0.06853360189658207,NA,0.125,0.125,2.067405714788315,1.1640964425193556,C2H2 ZF
MTPN,P58546,B5r_IKZF3-IgG,0.1042967808755098,0.22574048765106142,0.46202071219375873,9,0.6550315796536068,0.8490152588647035,NA,0.28125,0.03125,0.1837377617812039,0.07108450436006347,NA
GNG2,P59768,B5r_IKZF3-IgG,0.18510185919025185,0.21797517418760343,0.8491878026024253,9,0.41779156826146435,0.6774433446335578,NA,0,0,0.3790403290624356,0.16912701948213868,NA
AP3S2,P59780,B5r_IKZF3-IgG,0.09138065049863899,0.09771012073046018,0.9352219587438495,9,0.37408664377733913,0.6438450402457939,NA,0,0,0.4270277973814509,0.19121864547269565,NA
ARPC4,P59998,B5r_IKZF3-IgG,0.014058611999729461,0.10730029486956708,0.1310211870043688,9,0.8986405498549508,0.9591632161975525,NA,0.22499999999999998,0,0.04641398839053938,0.01810748473483558,NA
ELOF1,P60002,B5r_IKZF3-IgG,-0.23186849177136715,0.21361151818113092,-1.085468114012257,6,0.319389577873469,0.6060447833020518,NA,0.125,0,0.49567925959982323,0.21749528272751953,NA
TPI1,P60174,B5r_IKZF3-IgG,-0.3172660796792651,0.13540515208664947,-2.343087207466359,9,0.04379824657757592,0.20287696401269753,NA,0.45833333333333337,0.125,1.3585432757270883,0.6927672628243772,NA
EIF3E,P60228,B5r_IKZF3-IgG,-0.10480374897684187,0.1086973963312274,-0.9641790191319705,9,0.36014641968823025,0.6333471391716844,NA,0.19999999999999996,0,0.4435208983032958,0.19835818681831047,NA
SEC61B,P60468,B5r_IKZF3-IgG,0.14966560768480353,0.060696011820554084,2.4658227648842126,9,0.035814880008158134,0.17826451581950067,NA,0.33333333333333337,0,1.4459364995348747,0.7489350960700155,NA
PPP4C,P60510,B5r_IKZF3-IgG,-0.05592513759718721,0.12374850540039331,-0.45192576198184503,9,0.662017040672068,0.8529793545179621,NA,0,0,0.17913083144459366,0.06906148035350092,NA
UBE2G2,P60604,B5r_IKZF3-IgG,1.005446071387805,NA,NA,0,NA,NA,NA,0.75,0,NA,NA,NA
MYL6,P60660,B5r_IKZF3-IgG,0.017232087486716452,0.10609996519926546,0.1624136959362146,9,0.8745681083976953,0.9479072522496909,NA,0.4444444444444444,0,0.058206363487191014,0.023234154019200867,NA
ACTB,P60709,B5r_IKZF3-IgG,0.41315196892008726,0.5474968658738776,0.7546197881163063,9,0.4697614850242111,0.7200625653075597,NA,0.125,0.125,0.32812259319302384,0.14262976664187368,NA
EIF4A1,P60842,B5r_IKZF3-IgG,-0.023249793353279813,0.05732830545434153,-0.40555521690409707,9,0.6945412623288787,0.8702632768333388,NA,0.36363636363636365,0.011363636363636364,0.15830194795455418,0.06034934234821617,NA
RPS20,P60866,B5r_IKZF3-IgG,-0.026440520335289517,0.12588072345031057,-0.2100442356110743,9,0.8383111531985841,0.9379804543837307,NA,0,0,0.0765947557900145,0.027806211345597263,NA
PRPS1,P60891,B5r_IKZF3-IgG,-0.09770967291194843,0.06285501706384047,-1.554524642204883,9,0.15448034520650133,0.4155244743862741,NA,0.23611111111111116,0.013888888888888888,0.8111267687398532,0.38140339118703265,NA
PSMA6,P60900,B5r_IKZF3-IgG,0.3298366170568751,0.23473274030299182,1.4051581242187337,1,0.3937564079228113,0.6560549495055272,NA,0.75,0,0.4047723655125072,0.18305978369202186,NA
S100A10,P60903,B5r_IKZF3-IgG,0.017838103249305317,0.1312936773205565,0.1358641452760378,9,0.8949190419979107,0.9567375187252354,NA,0,0,0.04821625094539068,0.01920719472574117,NA
CDC42,P60953,B5r_IKZF3-IgG,0.21622021322811769,0.08318752114010887,2.599190482716128,9,0.02877640814346427,0.15511854294476932,NA,0.22499999999999998,0,1.5409634154315064,0.809336283313173,NA
DSTN,P60981,B5r_IKZF3-IgG,-0.4096468132028016,0.1881956544487131,-2.176707078613434,9,0.05748204839079918,0.23774928721207134,NA,0.0625,0.0625,1.2404677640421613,0.623880776431887,NA
RAB8A,P61006,B5r_IKZF3-IgG,0.045018090781782774,0.052330083122908384,0.8602717231701729,9,0.4119689719301991,0.6722492037839575,NA,0,0,0.3851354922846882,0.17246970348537993,NA
SPCS3,P61009,B5r_IKZF3-IgG,-0.0022657339337914767,0.03997264800747936,-0.05668210755933735,9,0.9560368827970369,0.9792704575082369,NA,0,0,0.019525352821966397,0.009097347030402174,NA
SRP54,P61011,B5r_IKZF3-IgG,-0.2288132433921746,0.13148508427301994,-1.7402220537582749,9,0.11581079180761922,0.35199418684422557,NA,0.125,0.125,0.9362509690703991,0.4534645088011932,NA
RAB2A,P61019,B5r_IKZF3-IgG,0.07665130450891944,0.13531909682013407,0.5664485376428741,9,0.5849354052666729,0.809559702653119,NA,0.4285714285714286,0,0.2328920906445691,0.09175111778558649,NA
RAB5B,P61020,B5r_IKZF3-IgG,0.09587878353569462,0.04626297950395215,2.0724731645851713,7,0.07693533730203783,0.2768554099824468,NA,0.25,0,1.1138741378284887,0.5577469855977121,NA
RAB10,P61026,B5r_IKZF3-IgG,-0.06852534201940053,0.048326777675034155,-1.4179580207103493,9,0.18988421475968376,0.4613216152762628,NA,0.25,0.078125,0.7215111370413207,0.33599619599810965,NA
UBE2M,P61081,B5r_IKZF3-IgG,-0.016498142659104424,0.09287216317883618,-0.1776435704134007,9,0.862936798202169,0.9445706946478134,NA,0.33333333333333337,0,0.06402101100226146,0.024765532557935316,NA
UBE2N,P61088,B5r_IKZF3-IgG,-0.08365196236890252,0.16944978390421186,-0.4936681560844602,9,0.6333634541643391,0.835644039941477,NA,0.125,0.125,0.1983469995568793,0.07797867998952383,NA
RAB14,P61106,B5r_IKZF3-IgG,-0.17535302125727364,0.15168871682467952,-1.1560056998830381,9,0.27744317557590303,0.5622659138781216,NA,0.475,0.075,0.5568259533013504,0.25005824383070785,NA
ACTR3,P61158,B5r_IKZF3-IgG,-0.11238320015807446,0.05323361590753651,-2.1111321904804874,9,0.06395209650023026,0.2511181430464938,NA,0.3928571428571429,0.008928571428571428,1.194145213756758,0.6001219087911402,NA
ACTR2,P61160,B5r_IKZF3-IgG,-0.1594599842151716,0.10280135045762195,-1.5511467846028557,9,0.15528032603318165,0.4167785464765386,NA,0.5833333333333333,0,0.8088835657555574,0.3800946442830303,NA
ACTR1A,P61163,B5r_IKZF3-IgG,-0.014780242480557418,0.12627143278843264,-0.11705135638495259,9,0.9093898268821812,0.9648472858753833,NA,0.33333333333333337,0,0.04124990844809186,0.015541420490489132,NA
TMEM258,P61165,B5r_IKZF3-IgG,0.14144497093991948,0.20577137868709766,0.6873889451603719,6,0.5175123817768377,0.7628488917240019,NA,0.125,0,0.2860792550052894,0.117561480380233,NA
COPS2,P61201,B5r_IKZF3-IgG,0.1927167125594504,0.13417358627816328,1.4363237795546275,9,0.18474464674735103,0.4543502733786498,NA,0.3214285714285714,0.14285714285714285,0.733428137083442,0.34260920630013175,NA
ARF3,P61204,B5r_IKZF3-IgG,-0.42447837053604787,0.408676512411633,-1.0386659317198506,9,0.32605888871969335,0.6108604987523835,NA,0,0,0.48670395595553945,0.21405795757960483,NA
POLR2F,P61218,B5r_IKZF3-IgG,-0.22935772130759616,0.10857046625189672,-2.112524052125357,9,0.06380771433657095,0.2507997660729108,NA,0,0,1.1951268120112624,0.6006728729182406,NA
ABCE1,P61221,B5r_IKZF3-IgG,-0.1051133838814078,0.10121260271191995,-1.0385404689235251,9,0.32611417360884065,0.6108604987523835,NA,0.4,0,0.48663032543096335,0.21405795757960483,NA
RAP1B,P61224,B5r_IKZF3-IgG,-0.01327203162796399,0.06271829207028304,-0.2116134095789974,9,0.837122996097476,0.9377102941866552,NA,0.390625,0,0.07721072766735147,0.027931316279574837,NA
RAP2B,P61225,B5r_IKZF3-IgG,-0.12708151330304854,0.08098362747692768,-1.569224758908882,9,0.1510414951441743,0.41072505405711646,NA,0.48611111111111116,0.041666666666666664,0.8209037239884672,0.386448804555929,NA
MAX,P61244,B5r_IKZF3-IgG,0.2221417788221141,0.20272876459532904,1.0957585583157663,9,0.30163862157112886,0.586980461033798,NA,0.08333333333333337,0.041666666666666664,0.520513052519212,0.23137635498140477,bHLH
RPS3A,P61247,B5r_IKZF3-IgG,0.10335360910976202,0.07972940179848924,1.2963048358368647,9,0.2271220940912797,0.5052542036999721,NA,0.42500000000000004,0,0.643740616219718,0.2964900644804332,NA
RPL26,P61254,B5r_IKZF3-IgG,0.11537565004317953,0.049758281934280245,2.3187225434263468,9,0.04558103252954204,0.20829532973707676,NA,0.515625,0.015625,1.3412158411388924,0.6813204674125743,NA
PSME3,P61289,B5r_IKZF3-IgG,0.12691015547599793,0.08080577694087832,1.570557951182772,9,0.150733020529632,0.41072505405711646,NA,0.025000000000000022,0.025,0.8217915979646052,0.386448804555929,NA
RPL15,P61313,B5r_IKZF3-IgG,-0.028808683937088034,0.07964218778125556,-0.3617264259014792,9,0.7259034230000905,0.8902721320266073,NA,0.2857142857142857,0,0.139121155674749,0.050477221026296495,NA
MAGOH,P61326,B5r_IKZF3-IgG,-0.10382095117936352,0.05336180399794605,-1.9456042225139107,9,0.08355438166519291,0.2901336197699337,NA,0.41666666666666663,0,1.078030770389163,0.5374019436048493,NA
RPL27,P61353,B5r_IKZF3-IgG,-0.18431955647971243,0.06799437810651843,-2.710805828548967,9,0.023965856033477673,0.1362305905375015,NA,0.3472222222222222,0,1.6204070538837108,0.8657253607791919,NA
ATP6V0D1,P61421,B5r_IKZF3-IgG,0.23554052236969544,0.2928832350157289,0.8042130590269057,9,0.44199792077210454,0.6963544597549519,NA,0.5,0.1,0.3545797736358075,0.1571696386515364,NA
RPL37A,P61513,B5r_IKZF3-IgG,0.2849233013899966,0.169085180655439,1.6850873641647637,9,0.12625429131463806,0.3672683569666637,NA,0,0,0.8987538515253874,0.4350164878996256,NA
SEC61A1,P61619,B5r_IKZF3-IgG,0.17945047240902223,0.039573986792785204,4.534556332386964,9,0.0014169167175412944,0.018530454931207842,NA,0.45833333333333337,0,2.8486556756348222,1.732113918420556,NA
VBP1,P61758,B5r_IKZF3-IgG,-0.06317845177684943,0.1735555730914034,-0.36402433325247563,8,0.7252730219580026,0.8899138163510704,NA,0.125,0,0.13949847672642074,0.05065205054105413,NA
B2M,P61769,B5r_IKZF3-IgG,-0.08048674834412847,0.3329300441830581,-0.2417527337961535,8,0.8150533771444999,0.9271436922901259,NA,0,0,0.08881394875666813,0.03285295201237613,NA
COPZ1,P61923,B5r_IKZF3-IgG,0.05495759195206861,0.08893120894969585,0.6179786893840103,9,0.5519043882873951,0.7882586102786544,NA,0,0,0.2581361527703517,0.10333127668397887,NA
RPL37,P61927,B5r_IKZF3-IgG,0.033450900688690034,0.14938873214959777,0.22391849912209125,9,0.8278211095042798,0.9332962317999919,NA,0,0,0.08206350325014847,0.029980487639730106,NA
DCAF7,P61962,B5r_IKZF3-IgG,0.08050483688677712,0.06654814075553385,1.2097233066587618,9,0.25720050617497847,0.5411728122492112,NA,0.3125,0.03125,0.5897281810480344,0.2666640298621709,NA
WDR5,P61964,B5r_IKZF3-IgG,0.16664449139984064,0.12081022207200419,1.3793906553744992,9,0.2010797227578367,0.4731175022078047,NA,0.5,0.041666666666666664,0.6966317222346162,0.32503098564056254,NA
AP1S1,P61966,B5r_IKZF3-IgG,-0.06834045554858473,0.14544267287670878,-0.469878985285953,9,0.6496182321153339,0.8449728941697152,NA,0,0,0.18734179473367987,0.07315722253117544,NA
HNRNPK,P61978,B5r_IKZF3-IgG,0.05679958116297447,0.027338245933687267,2.077660040836189,9,0.06752077098590714,0.2594736126538934,NA,0.42500000000000004,0.015,1.1705626073626527,0.5859068014436409,NA
YWHAG,P61981,B5r_IKZF3-IgG,-0.07965916762079406,0.09121626206359579,-0.8733000653464166,9,0.4051974590347125,0.6666911680629282,NA,0.3295454545454546,0.056818181818181816,0.3923332867339268,0.17607529811718547,NA
RRAS2,P62070,B5r_IKZF3-IgG,-0.1983394105471668,0.09892111863744224,-2.0050259568344,9,0.07593489724063618,0.2760129017132115,NA,0.25,0,1.1195585904289387,0.559070617167034,NA
RPS7,P62081,B5r_IKZF3-IgG,0.05078747443382082,0.08946075027048676,0.5677067795682872,9,0.5841161287598704,0.809559702653119,NA,0.4,0,0.23350080174745885,0.09175111778558649,NA
PPP1CA,P62136,B5r_IKZF3-IgG,0.15500072192960973,0.07139180369226958,2.171127691320586,9,0.058006848993475746,0.2393990997001572,NA,0.5178571428571428,0.017857142857142856,1.2365207253256048,0.6208774871626449,NA
PPP1CB,P62140,B5r_IKZF3-IgG,0.167374023523963,0.1724360669790752,0.9706439404250244,9,0.35708696583524846,0.6307528125899484,NA,0.22499999999999998,0,0.44722600186305,0.20014080424348954,NA
PSMC1,P62191,B5r_IKZF3-IgG,0.1196469204624453,0.05496331233263169,2.176850618797422,9,0.05746860801521825,0.23774928721207134,NA,0.33333333333333337,0,1.240569322069903,0.623880776431887,NA
PSMC5,P62195,B5r_IKZF3-IgG,0.11162221214351666,0.0778189355071948,1.4343836935831196,9,0.18528181652304743,0.45538868304237834,NA,0.4,0.0875,0.7321672000615284,0.3416177663280719,NA
RPS8,P62241,B5r_IKZF3-IgG,0.018587323945361344,0.029879571466464735,0.6220746494380879,9,0.5493255228462801,0.7871347998253027,NA,0.24038461538461542,0,0.26017022225336406,0.10395088669155288,NA
RPS15A,P62244,B5r_IKZF3-IgG,0.18140347201111243,0.08288544016260099,2.1886047978419745,9,0.05637832139444243,0.23562332211474782,NA,0.5,0,1.2488878589359238,0.6277817250714617,NA
RPS16,P62249,B5r_IKZF3-IgG,0.03400780303134,0.07752352574185468,0.43867719773972186,9,0.6712373035601109,0.8555042533637439,NA,0.33333333333333337,0,0.173123915885955,0.06777782690860674,NA
YWHAE,P62258,B5r_IKZF3-IgG,-0.01601312899496233,0.053045902158168776,-0.30187306358209226,9,0.7696080547435598,0.9117057842008683,NA,0.53125,0.00625,0.11373039560593043,0.04014528986579928,NA
RPS14,P62263,B5r_IKZF3-IgG,-0.11856893575164129,0.0531786397289637,-2.2296346118658392,9,0.05272823309414654,0.22609227220671926,NA,0.33333333333333337,0,1.2779567814908193,0.6457142815083977,NA
RPS23,P62266,B5r_IKZF3-IgG,-0.19130538530060548,0.16842300859829792,-1.1358625338232962,9,0.28535515231626585,0.5694661308496896,NA,0,0,0.5446142815088477,0.24453210059716224,NA
RPS18,P62269,B5r_IKZF3-IgG,0.05173874190001371,0.027317499640209852,1.8939779475225886,9,0.0907575565353882,0.3057665297561293,NA,0.21250000000000002,0,1.0421172051348608,0.5146100556724521,NA
RPS29,P62273,B5r_IKZF3-IgG,0.43093047966898107,0.2469117498376816,1.7452813807049374,9,0.11489334170795051,0.3509617310534254,NA,0,0,0.9397051387902441,0.4547402365211176,NA
