From	To
CTCF	ZNF114
CTCF	ZNF132
CTCF	ZNF143
CTCF	ZNF217
CTCF	ZNF219
CTCF	ZNF236
CTCF	ZNF334
CTCF	ZNF335
CTCF	ZNF367
CTCF	ZNF436
CTCF	ZNF48
CTCF	ZNF490
CTCF	ZNF497
CTCF	ZNF524
CTCF	ZNF580
CTCF	ZNF581
CTCF	ZNF584
CTCF	ZNF652
CTCF	ZNF681
CTCF	ZNF687
CTCF	ZNF740
CTCF	ZNF775
CTCF	ZNF784
CTCF	ZNF791
CTCF	ZNF837
CTCFL	ARF1
CTCFL	ARID3A
CTCFL	ARID5A
CTCFL	ARNT
CTCFL	ATF4
CTCFL	ATF5
CTCFL	ATF6
CTCFL	CAMTA2
CTCFL	CEBPB
CTCFL	CHD2
CTCFL	CREB3L4
CTCFL	CTCF
CTCFL	CTCFL
CTCFL	CUX1
CTCFL	DEAF1
CTCFL	DMRTC2
CTCFL	E2F2
CTCFL	E2F3
CTCFL	ETV3
CTCFL	FIZ1
CTCFL	FLI1
CTCFL	FOSB
CTCFL	FOSL1
CTCFL	FOSL2
CTCFL	FOXO3
CTCFL	FOXP2
CTCFL	FOXR1
CTCFL	GFI1
CTCFL	GMEB2
CTCFL	HES1
CTCFL	HES5
CTCFL	HES7
CTCFL	HINFP
CTCFL	IKZF3
CTCFL	IRF1
CTCFL	IRF2
CTCFL	IRF4
CTCFL	JUNB
CTCFL	JUND
CTCFL	KLF1
CTCFL	KLF10
CTCFL	KLF13
CTCFL	KLF16
CTCFL	KLF2
CTCFL	KLF6
CTCFL	KLF9
CTCFL	MAF
CTCFL	MAFF
CTCFL	MAZ
CTCFL	MEF2C
CTCFL	MEF2D
CTCFL	MNT
CTCFL	MYBL2
CTCFL	NFATC2
CTCFL	NFE2L2
CTCFL	NFE2L3
CTCFL	NFIC
CTCFL	NFIX
CTCFL	NR1I3
CTCFL	NR3C1
CTCFL	PBX4
CTCFL	POU2F1
CTCFL	PRDM1
CTCFL	PRDM10
CTCFL	RARA
CTCFL	RARG
CTCFL	RUNX1
CTCFL	RUNX2
CTCFL	RUNX3
CTCFL	RXRB
CTCFL	SF1
CTCFL	SIN3A
CTCFL	SMAD2
CTCFL	SMAD7
CTCFL	SOX11
CTCFL	SOX15
CTCFL	SP3
CTCFL	SREBF1
CTCFL	SRF
CTCFL	TBX6
CTCFL	TCF3
CTCFL	TCFL5
CTCFL	TEF
CTCFL	TFAP2A
CTCFL	TFAP4
CTCFL	THAP1
CTCFL	USF1
CTCFL	XBP1
CTCFL	ZBTB1
CTCFL	ZBTB38
CTCFL	ZBTB44
CTCFL	ZBTB7B
CTCFL	ZEB1
CTCFL	ZFP62
CTCFL	ZFP91
CTCFL	ZNF114
CTCFL	ZNF132
CTCFL	ZNF143
CTCFL	ZNF217
CTCFL	ZNF219
CTCFL	ZNF236
CTCFL	ZNF334
CTCFL	ZNF335
CTCFL	ZNF367
CTCFL	ZNF436
CTCFL	ZNF48
CTCFL	ZNF490
CTCFL	ZNF497
CTCFL	ZNF524
CTCFL	ZNF580
CTCFL	ZNF581
CTCFL	ZNF584
CTCFL	ZNF652
CTCFL	ZNF681
CTCFL	ZNF687
CTCFL	ZNF740
CTCFL	ZNF775
CTCFL	ZNF784
CTCFL	ZNF791
CTCFL	ZNF837
CUX1	ARID3A
CUX1	ARID5A
CUX1	ARNT
CUX1	ATF5
CUX1	ATF6
CUX1	CAMTA2
CUX1	CEBPB
CUX1	CHD2
CUX1	CREB3L4
CUX1	CTCF
CUX1	CTCFL
CUX1	CUX1
CUX1	DMRTC2
CUX1	E2F2
CUX1	ETV3
CUX1	FIZ1
CUX1	FLI1
CUX1	FOSB
CUX1	FOSL1
CUX1	FOSL2
CUX1	FOXO3
CUX1	FOXP2
CUX1	FOXR1
CUX1	GFI1
CUX1	HES1
CUX1	HES7
CUX1	HINFP
CUX1	IKZF3
CUX1	IRF1
CUX1	IRF2
CUX1	IRF4
CUX1	JUNB
CUX1	KLF1
CUX1	KLF10
CUX1	KLF13
CUX1	KLF2
CUX1	KLF6
CUX1	MAF
CUX1	MAFF
CUX1	MAZ
CUX1	MEF2C
CUX1	MEF2D
CUX1	MNT
CUX1	MYBL2
