GENE	TF	ENHANCER_LIST
GLCCI1	0	2_MACS_peak_33011_lociStitched,1_MACS_peak_33005_lociStitched
GLDC	0	2_MACS_peak_36632_lociStitched
GLRX	0	1_MACS_peak_29187_lociStitched,1_MACS_peak_29190_lociStitched,3_MACS_peak_29191_lociStitched
GMPPB	0	1_MACS_peak_25048_lociStitched
GNB2L1	0	2_MACS_peak_30438_lociStitched
GNB5	0	1_MACS_peak_11973_lociStitched
GNG7	0	1_MACS_peak_17100_lociStitched,1_MACS_peak_17105_lociStitched,1_MACS_peak_17101_lociStitched
GNPDA1	0	3_MACS_peak_29862_lociStitched
GOLGA1	0	1_MACS_peak_37822_lociStitched
GOLPH3	0	1_MACS_peak_28520_lociStitched
GORASP1	0	2_MACS_peak_24768_lociStitched
GPBP1	0	4_MACS_peak_28754_lociStitched
GPR107	0	2_MACS_peak_37992_lociStitched
GPR137	0	1_MACS_peak_6259_lociStitched,3_MACS_peak_6250_lociStitched
GPR19	0	4_MACS_peak_7732_lociStitched
GPR55	0	2_MACS_peak_21461_lociStitched
GPRIN3	0	8_MACS_peak_27575_lociStitched
GPX3	0	5_MACS_peak_29988_lociStitched
GPX4	0	1_MACS_peak_16980_lociStitched
GRB7	0	4_MACS_peak_15180_lociStitched,1_MACS_peak_15176_lociStitched
GRIK4	0	5_MACS_peak_7282_lociStitched
GRIK5	0	3_MACS_peak_18136_lociStitched
GRIN2D	0	1_MACS_peak_18367_lociStitched
GRK5	0	6_MACS_peak_5372_lociStitched
GRK6	0	3_MACS_peak_30349_lociStitched
GSDMD	0	1_MACS_peak_36401_lociStitched,1_MACS_peak_36397_lociStitched
GSK3A	0	2_MACS_peak_18147_lociStitched,1_MACS_peak_18152_lociStitched,1_MACS_peak_18151_lociStitched
GSK3B	0	1_MACS_peak_25727_lociStitched
GTSF1L	0	1_MACS_peak_22270_lociStitched
GUCY2E	0	1_MACS_peak_6770_lociStitched
GYPC	0	5_MACS_peak_20382_lociStitched
GYS1	0	1_MACS_peak_18393_lociStitched
H2AFV	0	1_MACS_peak_33530_lociStitched
H3F3B	0	2_MACS_peak_15951_lociStitched
HARBI1	0	1_MACS_peak_6060_lociStitched
HDAC7	0	1_MACS_peak_8198_lociStitched
HDAC9	0	3_MACS_peak_33123_lociStitched,4_MACS_peak_33116_lociStitched
HECTD1	0	1_MACS_peak_10394_lociStitched
HEMGN	0	1_MACS_peak_37473_lociStitched
HEMK1	0	2_MACS_peak_25087_lociStitched
HERPUD1	0	3_MACS_peak_13813_lociStitched
HEXDC	0	2_MACS_peak_16254_lociStitched
HEY2	1	2_MACS_peak_32238_lociStitched
HIAT1	0	1_MACS_peak_1793_lociStitched
HIPK2	0	1_MACS_peak_34721_lociStitched,5_MACS_peak_34711_lociStitched
HIPK3	0	2_MACS_peak_5931_lociStitched
HIST2H2AA4	0	1_MACS_peak_2299_lociStitched
HIST2H2AB	0	1_MACS_peak_2299_lociStitched
HIST2H2AC	0	1_MACS_peak_2299_lociStitched
HIST2H2BC	0	1_MACS_peak_2299_lociStitched
HIST2H2BE	0	1_MACS_peak_2299_lociStitched
HIST2H3A	0	1_MACS_peak_2299_lociStitched
HIVEP1	0	2_MACS_peak_30755_lociStitched
HIVEP2	1	1_MACS_peak_32509_lociStitched
HLA-C	0	2_MACS_peak_31141_lociStitched
HLA-DMA	0	2_MACS_peak_31228_lociStitched
HLA-DMB	0	2_MACS_peak_31228_lociStitched
HLA-DOA	0	2_MACS_peak_31228_lociStitched
HMMR	0	1_MACS_peak_30184_lociStitched
HNRNPA2B1	0	2_MACS_peak_33241_lociStitched
HNRNPA3	0	1_MACS_peak_20851_lociStitched,1_MACS_peak_20849_lociStitched
HNRNPL	0	2_MACS_peak_17980_lociStitched
HNRNPUL1	0	2_MACS_peak_18068_lociStitched
HOOK2	0	1_MACS_peak_17469_lociStitched
HSD17B14	0	1_MACS_peak_18389_lociStitched
HSPA2	0	2_MACS_peak_10751_lociStitched
HSPA4	0	1_MACS_peak_29665_lociStitched
HSPA8	0	3_MACS_peak_7332_lociStitched
HSPA9	0	1_MACS_peak_29729_lociStitched,1_MACS_peak_29728_lociStitched
IDH2	0	2_MACS_peak_12804_lociStitched
IER2	0	2_MACS_peak_17498_lociStitched
IFITM1	0	2_MACS_peak_5552_lociStitched,4_MACS_peak_5555_lociStitched,1_MACS_peak_5559_lociStitched
IFITM2	0	2_MACS_peak_5552_lociStitched,4_MACS_peak_5555_lociStitched,1_MACS_peak_5559_lociStitched
IFITM3	0	2_MACS_peak_5552_lociStitched,4_MACS_peak_5555_lociStitched,1_MACS_peak_5559_lociStitched
IFITM5	0	2_MACS_peak_5552_lociStitched,4_MACS_peak_5555_lociStitched,1_MACS_peak_5559_lociStitched
IFT46	0	1_MACS_peak_7243_lociStitched
IGF1	0	4_MACS_peak_8956_lociStitched
IGF2R	0	5_MACS_peak_32785_lociStitched
IGLL5	0	8_MACS_peak_23446_lociStitched,2_MACS_peak_23433_lociStitched
IKZF1	1	2_MACS_peak_33612_lociStitched,1_MACS_peak_33619_lociStitched
IKZF3	1	4_MACS_peak_15180_lociStitched
IL11	0	2_MACS_peak_18535_lociStitched
IL16	0	8_MACS_peak_12619_lociStitched
IL27RA	0	1_MACS_peak_17530_lociStitched,1_MACS_peak_17528_lociStitched
IL4I1	0	1_MACS_peak_18443_lociStitched,1_MACS_peak_18440_lociStitched,2_MACS_peak_18445_lociStitched
IL5	0	2_MACS_peak_29649_lociStitched
IL5RA	0	2_MACS_peak_24320_lociStitched
IL6R	0	1_MACS_peak_2431_lociStitched
IL6ST	0	1_MACS_peak_28693_lociStitched
ILDR1	0	3_MACS_peak_25768_lociStitched
ILF3	0	2_MACS_peak_17354_lociStitched
INO80	0	1_MACS_peak_11796_lociStitched
INO80D	0	1_MACS_peak_21248_lociStitched
INPP4A	0	5_MACS_peak_20068_lociStitched
INPP5E	0	1_MACS_peak_38158_lociStitched
INSIG1	0	1_MACS_peak_34901_lociStitched
INSR	0	1_MACS_peak_17257_lociStitched
IP6K1	0	1_MACS_peak_25048_lociStitched
IQSEC1	0	2_MACS_peak_24429_lociStitched
IRF1	1	4_MACS_peak_29638_lociStitched,3_MACS_peak_29646_lociStitched,2_MACS_peak_29649_lociStitched
IRF2	1	1_MACS_peak_28299_lociStitched,3_MACS_peak_28311_lociStitched,2_MACS_peak_28292_lociStitched
IRF2BP2	0	1_MACS_peak_3772_lociStitched
IRF4	1	10_MACS_peak_30478_lociStitched
IRS1	0	1_MACS_peak_21418_lociStitched
ISCU	0	8_MACS_peak_9053_lociStitched
ITGA4	0	1_MACS_peak_20884_lociStitched
ITGA8	0	6_MACS_peak_4232_lociStitched
ITM2C	0	2_MACS_peak_21461_lociStitched
ITPKB	0	1_MACS_peak_3626_lociStitched
ITPRIP	0	2_MACS_peak_5252_lociStitched,2_MACS_peak_5250_lociStitched
IZUMO4	0	2_MACS_peak_17050_lociStitched,2_MACS_peak_17043_lociStitched
JMY	0	1_MACS_peak_29014_lociStitched
JUN	1	1_MACS_peak_1323_lociStitched
JUNB	1	1_MACS_peak_17469_lociStitched
JUND	1	1_MACS_peak_17703_lociStitched
KANK1	0	1_MACS_peak_36543_lociStitched,2_MACS_peak_36525_lociStitched
KBTBD2	0	1_MACS_peak_33345_lociStitched
KBTBD3	0	1_MACS_peak_7046_lociStitched
KCNA2	0	5_MACS_peak_1908_lociStitched
KCNA3	0	5_MACS_peak_1908_lociStitched,8_MACS_peak_1914_lociStitched
KCND1	0	3_MACS_peak_38601_lociStitched
KCNJ4	0	1_MACS_peak_23884_lociStitched
KCNK4	0	1_MACS_peak_6259_lociStitched,3_MACS_peak_6250_lociStitched
KCNK7	0	6_MACS_peak_6352_lociStitched,1_MACS_peak_6360_lociStitched
KCNN3	0	2_MACS_peak_2450_lociStitched
KDELR1	0	1_MACS_peak_18367_lociStitched
KDELR3	0	1_MACS_peak_23884_lociStitched
KDM2A	0	5_MACS_peak_6463_lociStitched
KDM3B	0	1_MACS_peak_29724_lociStitched
KDM4B	0	1_MACS_peak_17202_lociStitched
KDM4C	0	2_MACS_peak_36632_lociStitched
KDSR	0	3_MACS_peak_16857_lociStitched
KEAP1	0	1_MACS_peak_17347_lociStitched
KIAA0125	0	1_MACS_peak_11452_lociStitched,4_MACS_peak_11453_lociStitched
KIAA0141	0	3_MACS_peak_29862_lociStitched
KIAA0240	0	2_MACS_peak_31510_lociStitched
KIAA0368	0	1_MACS_peak_37620_lociStitched
KIAA0415	0	1_MACS_peak_32914_lociStitched
KIAA0907	0	6_MACS_peak_2516_lociStitched
KIAA1370	0	3_MACS_peak_12017_lociStitched,1_MACS_peak_12023_lociStitched
KIAA1432	0	2_MACS_peak_36614_lociStitched
KIAA1539	0	1_MACS_peak_36861_lociStitched
KIAA1683	0	1_MACS_peak_17703_lociStitched
KIAA1797	0	1_MACS_peak_36735_lociStitched
KIAA2018	0	1_MACS_peak_25631_lociStitched
KIF13B	0	4_MACS_peak_35275_lociStitched
KIF5A	0	2_MACS_peak_8479_lociStitched
KISS1R	0	1_MACS_peak_16945_lociStitched,3_MACS_peak_16946_lociStitched,1_MACS_peak_16951_lociStitched
KLF13	1	4_MACS_peak_11613_lociStitched,1_MACS_peak_11603_lociStitched,2_MACS_peak_11608_lociStitched,1_MACS_peak_11600_lociStitched,1_MACS_peak_11599_lociStitched
KLF2	1	2_MACS_peak_17614_lociStitched
KLF3	1	3_MACS_peak_27156_lociStitched
KLF6	1	1_MACS_peak_3926_lociStitched
KLF7	1	1_MACS_peak_21253_lociStitched
KLF9	1	1_MACS_peak_37169_lociStitched,1_MACS_peak_37168_lociStitched
KLHDC7B	0	3_MACS_peak_24280_lociStitched,2_MACS_peak_24283_lociStitched
KLHL21	0	1_MACS_peak_180_lociStitched
KLHL26	0	2_MACS_peak_17751_lociStitched
KLHL6	0	3_MACS_peak_26515_lociStitched
KRAS	0	1_MACS_peak_7862_lociStitched
LAIR2	0	1_MACS_peak_18518_lociStitched
LAMC1	0	5_MACS_peak_3002_lociStitched
LARP1	0	2_MACS_peak_30057_lociStitched
LDLR	0	2_MACS_peak_17385_lociStitched
LDLRAD2	0	1_MACS_peak_476_lociStitched
LDLRAP1	0	2_MACS_peak_585_lociStitched
LENG1	0	1_MACS_peak_18513_lociStitched
LENG8	0	1_MACS_peak_18518_lociStitched
LENG9	0	1_MACS_peak_18518_lociStitched
LEO1	0	1_MACS_peak_11970_lociStitched
LEPROTL1	0	1_MACS_peak_35304_lociStitched
LETM2	0	3_MACS_peak_35351_lociStitched
LGALS3	0	2_MACS_peak_10610_lociStitched
LGALS4	0	2_MACS_peak_17980_lociStitched
LILRB3	0	1_MACS_peak_18513_lociStitched
LIMD1	0	3_MACS_peak_24866_lociStitched
LMAN1L	0	4_MACS_peak_12445_lociStitched
LMF2	0	3_MACS_peak_24280_lociStitched,2_MACS_peak_24283_lociStitched
LMNB1	0	2_MACS_peak_29560_lociStitched
LNPEP	0	1_MACS_peak_29257_lociStitched
LOC100128164	0	1_MACS_peak_26294_lociStitched
LOC100129387	0	1_MACS_peak_11952_lociStitched
LOC100129716	0	3_MACS_peak_29166_lociStitched
LOC100130015	0	2_MACS_peak_14393_lociStitched
LOC100130987	0	1_MACS_peak_6487_lociStitched,3_MACS_peak_6484_lociStitched
LOC100131060	0	1_MACS_peak_1323_lociStitched
LOC100131496	0	2_MACS_peak_22354_lociStitched
LOC100131635	0	2_MACS_peak_26623_lociStitched
LOC100131691	0	1_MACS_peak_18625_lociStitched
LOC100132356	0	1_MACS_peak_28620_lociStitched
LOC100133985	0	2_MACS_peak_19621_lociStitched,2_MACS_peak_19633_lociStitched
LOC100133991	0	5_MACS_peak_15346_lociStitched
LOC100144603	0	3_MACS_peak_24280_lociStitched,2_MACS_peak_24283_lociStitched
LOC100216545	0	3_MACS_peak_34215_lociStitched,1_MACS_peak_34211_lociStitched
LOC100286948	0	2_MACS_peak_30078_lociStitched
LOC100288842	0	1_MACS_peak_37715_lociStitched
LOC100289187	0	1_MACS_peak_34061_lociStitched
LOC100289230	0	1_MACS_peak_29262_lociStitched
LOC100289511	0	1_MACS_peak_10851_lociStitched
LOC100329109	0	1_MACS_peak_21248_lociStitched
LOC100499489	0	1_MACS_peak_4322_lociStitched
LOC100507217	0	2_MACS_peak_12879_lociStitched,1_MACS_peak_12872_lociStitched,1_MACS_peak_12881_lociStitched
LOC127841	0	3_MACS_peak_3242_lociStitched
LOC145783	0	1_MACS_peak_12054_lociStitched
LOC147727	0	2_MACS_peak_17354_lociStitched
LOC148696	0	2_MACS_peak_3397_lociStitched
LOC150992	0	2_MACS_peak_19451_lociStitched
LOC152742	0	4_MACS_peak_26981_lociStitched
LOC153684	0	1_MACS_peak_28620_lociStitched,2_MACS_peak_28617_lociStitched
LOC253039	0	1_MACS_peak_37715_lociStitched
LOC283104	0	2_MACS_peak_5728_lociStitched
LOC284454	0	1_MACS_peak_17518_lociStitched,1_MACS_peak_17519_lociStitched
LOC284837	0	1_MACS_peak_23188_lociStitched
LOC285972	0	3_MACS_peak_34846_lociStitched
LOC338758	0	1_MACS_peak_8731_lociStitched
LOC338799	0	1_MACS_peak_9332_lociStitched
LOC339674	0	1_MACS_peak_24062_lociStitched
LOC339894	0	1_MACS_peak_26247_lociStitched
LOC341056	0	3_MACS_peak_7332_lociStitched
LOC344967	0	2_MACS_peak_27207_lociStitched
LOC388564	0	2_MACS_peak_18535_lociStitched
LOC389333	0	2_MACS_peak_29759_lociStitched,3_MACS_peak_29763_lociStitched
LOC390858	0	2_MACS_peak_16777_lociStitched
LOC400027	0	1_MACS_peak_8130_lociStitched
LOC400958	0	2_MACS_peak_19502_lociStitched
LOC400960	0	2_MACS_peak_19621_lociStitched
LOC401093	0	1_MACS_peak_26166_lociStitched
LOC439949	0	3_MACS_peak_4007_lociStitched,3_MACS_peak_4002_lociStitched
LOC440028	0	2_MACS_peak_5728_lociStitched
LOC440461	0	2_MACS_peak_15827_lociStitched
LOC441204	0	1_MACS_peak_33244_lociStitched
LOC442421	0	1_MACS_peak_37039_lociStitched,2_MACS_peak_37042_lociStitched
LOC642587	0	3_MACS_peak_3420_lociStitched
LOC644656	0	1_MACS_peak_5723_lociStitched
LOC645323	0	2_MACS_peak_29089_lociStitched
LOC646329	0	1_MACS_peak_34533_lociStitched
LOC648987	0	1_MACS_peak_28616_lociStitched,1_MACS_peak_28620_lociStitched,2_MACS_peak_28617_lociStitched
LOC653486	0	1_MACS_peak_5548_lociStitched
LOC723809	0	2_MACS_peak_34203_lociStitched
LOC728743	0	3_MACS_peak_34846_lociStitched
LOC729156	0	1_MACS_peak_33728_lociStitched
LOC729723	0	1_MACS_peak_18861_lociStitched
LOC729799	0	3_MACS_peak_6016_lociStitched
LOC729852	0	1_MACS_peak_32998_lociStitched
LOC729966	0	1_MACS_peak_17703_lociStitched
LOC730227	0	2_MACS_peak_3206_lociStitched,3_MACS_peak_3215_lociStitched,1_MACS_peak_3213_lociStitched
LONRF1	0	2_MACS_peak_35039_lociStitched
LPCAT4	0	1_MACS_peak_11679_lociStitched
LPIN1	0	2_MACS_peak_18744_lociStitched,4_MACS_peak_18746_lociStitched
LPXN	0	1_MACS_peak_6130_lociStitched
LRMP	0	4_MACS_peak_7846_lociStitched
LRP5	0	1_MACS_peak_6556_lociStitched
LRRC16A	0	8_MACS_peak_30966_lociStitched
LRRC23	0	2_MACS_peak_7623_lociStitched
LRRC61	0	1_MACS_peak_34836_lociStitched
LRRK1	0	2_MACS_peak_12959_lociStitched
LRWD1	0	1_MACS_peak_34157_lociStitched
LSM10	0	1_MACS_peak_881_lociStitched
LSM4	0	1_MACS_peak_17703_lociStitched
LSR	0	4_MACS_peak_17887_lociStitched,2_MACS_peak_17885_lociStitched
LTBP3	0	6_MACS_peak_6352_lociStitched,1_MACS_peak_6360_lociStitched
LTC4S	0	1_MACS_peak_30397_lociStitched
LUC7L2	0	1_MACS_peak_34695_lociStitched,1_MACS_peak_34696_lociStitched
LY96	0	1_MACS_peak_35656_lociStitched
LYL1	0	2_MACS_peak_17498_lociStitched
MAGI2	0	3_MACS_peak_33877_lociStitched
MALAT1	0	8_MACS_peak_6332_lociStitched,3_MACS_peak_6326_lociStitched,1_MACS_peak_6325_lociStitched
MAML1	0	1_MACS_peak_30392_lociStitched
MAN2A1	0	1_MACS_peak_29358_lociStitched
MAP2K3	0	3_MACS_peak_14894_lociStitched
MAP3K1	0	3_MACS_peak_28730_lociStitched
MAP3K11	0	6_MACS_peak_6352_lociStitched,1_MACS_peak_6360_lociStitched
MAP3K5	0	1_MACS_peak_32397_lociStitched
MAPK1IP1L	0	2_MACS_peak_10610_lociStitched,3_MACS_peak_10605_lociStitched
MAPK6	0	1_MACS_peak_11970_lociStitched
MAPKAPK3	0	2_MACS_peak_25087_lociStitched
MARCKS	0	2_MACS_peak_32148_lociStitched
MARK3	0	2_MACS_peak_11362_lociStitched
MARS	0	2_MACS_peak_8479_lociStitched
MAST1	0	1_MACS_peak_17469_lociStitched
MAT2B	0	1_MACS_peak_30184_lociStitched
MBD6	0	2_MACS_peak_8479_lociStitched
MBNL1	0	1_MACS_peak_26166_lociStitched
MBNL2	0	1_MACS_peak_10081_lociStitched
MBOAT7	0	1_MACS_peak_18513_lociStitched
MCL1	0	4_MACS_peak_2317_lociStitched,3_MACS_peak_2321_lociStitched,1_MACS_peak_2326_lociStitched
MCTP2	0	2_MACS_peak_12892_lociStitched
MDFIC	0	1_MACS_peak_34318_lociStitched,5_MACS_peak_34313_lociStitched
MDM1	0	7_MACS_peak_8573_lociStitched
MED16	0	1_MACS_peak_16945_lociStitched,3_MACS_peak_16946_lociStitched,1_MACS_peak_16951_lociStitched
MED24	0	3_MACS_peak_15202_lociStitched
MED25	0	1_MACS_peak_18440_lociStitched
MED26	0	1_MACS_peak_17635_lociStitched
MED29	0	2_MACS_peak_18004_lociStitched
MEF2A	1	1_MACS_peak_12943_lociStitched
MEF2C	1	1_MACS_peak_29117_lociStitched,4_MACS_peak_29123_lociStitched,2_MACS_peak_29089_lociStitched,1_MACS_peak_29130_lociStitched,4_MACS_peak_29105_lociStitched
MEF2D	1	2_MACS_peak_2570_lociStitched,7_MACS_peak_2563_lociStitched
MEGF8	0	1_MACS_peak_18152_lociStitched
MEI1	0	1_MACS_peak_24035_lociStitched
MEPCE	0	1_MACS_peak_34095_lociStitched
MESDC1	0	2_MACS_peak_12613_lociStitched
MESDC2	0	2_MACS_peak_12613_lociStitched
METTL2B	0	1_MACS_peak_34461_lociStitched
METTL8	0	5_MACS_peak_20719_lociStitched
MFAP1	0	1_MACS_peak_11864_lociStitched
MFSD7	0	1_MACS_peak_26809_lociStitched
MGAT3	0	4_MACS_peak_23945_lociStitched,2_MACS_peak_23939_lociStitched
MGAT4B	0	1_MACS_peak_30397_lociStitched
MGC2752	0	1_MACS_peak_18625_lociStitched
MIDN	0	3_MACS_peak_16991_lociStitched
MIOX	0	3_MACS_peak_24280_lociStitched
MIR1229	0	1_MACS_peak_30397_lociStitched
MIR1233-1	0	1_MACS_peak_11679_lociStitched
MIR1236	0	1_MACS_peak_31194_lociStitched
MIR1238	0	1_MACS_peak_17347_lociStitched
MIR1244-1	0	3_MACS_peak_21492_lociStitched
MIR1266	0	1_MACS_peak_11983_lociStitched
MIR1282	0	1_MACS_peak_11864_lociStitched
MIR1284	0	1_MACS_peak_25323_lociStitched
MIR141	0	2_MACS_peak_7623_lociStitched
MIR142	0	5_MACS_peak_15619_lociStitched
MIR148A	0	2_MACS_peak_33226_lociStitched,2_MACS_peak_33224_lociStitched
MIR181C	0	1_MACS_peak_17518_lociStitched,1_MACS_peak_17519_lociStitched
MIR181D	0	1_MACS_peak_17518_lociStitched,1_MACS_peak_17519_lociStitched
MIR200C	0	2_MACS_peak_7623_lociStitched
MIR22	0	2_MACS_peak_14442_lociStitched
MIR23A	0	1_MACS_peak_17518_lociStitched,1_MACS_peak_17519_lociStitched
MIR24-2	0	1_MACS_peak_17518_lociStitched,1_MACS_peak_17519_lociStitched
MIR27A	0	1_MACS_peak_17518_lociStitched,1_MACS_peak_17519_lociStitched
MIR2861	0	1_MACS_peak_37878_lociStitched
MIR29B2	0	2_MACS_peak_3397_lociStitched
MIR29C	0	2_MACS_peak_3397_lociStitched
MIR3128	0	1_MACS_peak_20851_lociStitched,1_MACS_peak_20849_lociStitched
MIR3140	0	2_MACS_peak_28072_lociStitched
MIR3153	0	1_MACS_peak_37290_lociStitched,2_MACS_peak_37293_lociStitched
MIR3175	0	2_MACS_peak_12879_lociStitched,1_MACS_peak_12881_lociStitched
MIR3188	0	1_MACS_peak_17703_lociStitched
MIR3201	0	2_MACS_peak_24234_lociStitched
MIR33A	0	1_MACS_peak_24062_lociStitched
MIR3620	0	1_MACS_peak_3670_lociStitched
MIR3688	0	1_MACS_peak_28161_lociStitched
MIR3926-1	0	2_MACS_peak_35039_lociStitched
MIR3926-2	0	2_MACS_peak_35039_lociStitched
MIR3936	0	1_MACS_peak_29630_lociStitched
MIR4257	0	4_MACS_peak_2317_lociStitched,3_MACS_peak_2321_lociStitched
MIR4285	0	1_MACS_peak_34149_lociStitched
MIR4312	0	1_MACS_peak_12321_lociStitched
MIR4323	0	3_MACS_peak_18136_lociStitched
MIR548A3	0	1_MACS_peak_25504_lociStitched
MIR548H4	0	1_MACS_peak_12321_lociStitched
MIR550A1	0	2_MACS_peak_33308_lociStitched
MIR550B1	0	2_MACS_peak_33308_lociStitched
MIR612	0	3_MACS_peak_6311_lociStitched,8_MACS_peak_6332_lociStitched,3_MACS_peak_6326_lociStitched,1_MACS_peak_6325_lociStitched
MIR613	0	4_MACS_peak_7732_lociStitched
MIR628	0	4_MACS_peak_12040_lociStitched
MIR629	0	2_MACS_peak_12344_lociStitched,1_MACS_peak_12339_lociStitched
MIR635	0	5_MACS_peak_15847_lociStitched
MIR761	0	2_MACS_peak_1229_lociStitched
MIR877	0	2_MACS_peak_31108_lociStitched
MKLN1	0	2_MACS_peak_34551_lociStitched
MKNK2	0	2_MACS_peak_17050_lociStitched,2_MACS_peak_17043_lociStitched
MKRN3	0	4_MACS_peak_11543_lociStitched
MLL3	0	1_MACS_peak_34886_lociStitched
MLL5	0	3_MACS_peak_34215_lociStitched,1_MACS_peak_34211_lociStitched
MLLT3	0	1_MACS_peak_36735_lociStitched,3_MACS_peak_36683_lociStitched,4_MACS_peak_36688_lociStitched
MLLT6	0	1_MACS_peak_15150_lociStitched
MOBKL2A	0	2_MACS_peak_17050_lociStitched,2_MACS_peak_17043_lociStitched
MPO	0	5_MACS_peak_15619_lociStitched
MRPL1	0	1_MACS_peak_27458_lociStitched
MRPL44	0	3_MACS_peak_21378_lociStitched
MRPL49	0	2_MACS_peak_6293_lociStitched
MRPL55	0	1_MACS_peak_3670_lociStitched
MRPS18B	0	2_MACS_peak_31108_lociStitched
MRPS23	0	2_MACS_peak_15589_lociStitched
MSI2	0	1_MACS_peak_15562_lociStitched,2_MACS_peak_15589_lociStitched
MSL1	0	3_MACS_peak_15202_lociStitched
MSL2	0	1_MACS_peak_25992_lociStitched
MST1	0	1_MACS_peak_25048_lociStitched
MST1P2	0	1_MACS_peak_400_lociStitched
MST1P9	0	1_MACS_peak_405_lociStitched
MTDH	0	2_MACS_peak_35842_lociStitched
MTMR11	0	1_MACS_peak_2299_lociStitched
MUTED-TXNDC5	0	1_MACS_peak_30659_lociStitched
MYBL2	1	1_MACS_peak_22270_lociStitched
MYBPC3	0	1_MACS_peak_6071_lociStitched
MYC	1	1_MACS_peak_36188_lociStitched
MYL5	0	1_MACS_peak_26809_lociStitched
MYO5A	0	1_MACS_peak_12013_lociStitched
MYO5C	0	1_MACS_peak_11983_lociStitched
MZB1	0	2_MACS_peak_29759_lociStitched,3_MACS_peak_29763_lociStitched
MZF1	1	1_MACS_peak_18625_lociStitched
N4BP2	0	2_MACS_peak_27207_lociStitched
NAA50	0	1_MACS_peak_25631_lociStitched
NACC1	0	2_MACS_peak_17498_lociStitched
NADK	0	1_MACS_peak_67_lociStitched
NAMPT	0	2_MACS_peak_34248_lociStitched
NANOS3	0	1_MACS_peak_17518_lociStitched,1_MACS_peak_17519_lociStitched
NAPRT1	0	1_MACS_peak_36401_lociStitched
NARF	0	2_MACS_peak_16254_lociStitched
NBPF1	0	1_MACS_peak_400_lociStitched
NCAPH2	0	3_MACS_peak_24280_lociStitched,2_MACS_peak_24283_lociStitched
NCBP1	0	1_MACS_peak_37464_lociStitched
NCF4	0	2_MACS_peak_23789_lociStitched
NCK2	0	1_MACS_peak_20136_lociStitched
NCOA2	0	2_MACS_peak_35624_lociStitched
NCOA7	0	2_MACS_peak_32238_lociStitched
NCRNA00152	0	5_MACS_peak_19850_lociStitched,7_MACS_peak_19870_lociStitched,2_MACS_peak_19848_lociStitched
NCRNA00167	0	1_MACS_peak_7466_lociStitched
NCRNA00184	0	1_MACS_peak_3772_lociStitched
NCRNA00222	0	2_MACS_peak_32072_lociStitched
NDUFB3	0	5_MACS_peak_21157_lociStitched
NDUFS8	0	2_MACS_peak_6545_lociStitched
NEAT1	0	3_MACS_peak_6311_lociStitched,1_MACS_peak_6325_lociStitched
NF1	0	2_MACS_peak_15033_lociStitched
NFE2L2	1	1_MACS_peak_20851_lociStitched,1_MACS_peak_20849_lociStitched
NFE2L3	1	2_MACS_peak_33241_lociStitched
NFKBIB	0	2_MACS_peak_17980_lociStitched
NFS1	0	1_MACS_peak_22136_lociStitched
NFX1	0	1_MACS_peak_36810_lociStitched
NIF3L1	0	1_MACS_peak_21149_lociStitched
NINJ1	0	2_MACS_peak_37383_lociStitched
NIPBL	0	2_MACS_peak_28582_lociStitched
NKIRAS1	0	1_MACS_peak_24598_lociStitched
NLRC5	0	3_MACS_peak_13813_lociStitched
NLRP6	0	2_MACS_peak_5552_lociStitched,4_MACS_peak_5555_lociStitched,1_MACS_peak_5559_lociStitched
NOBOX	1	2_MACS_peak_34786_lociStitched
NOL9	0	1_MACS_peak_180_lociStitched
NOP10	0	1_MACS_peak_11679_lociStitched
NR1D1	1	3_MACS_peak_15202_lociStitched
NR1D2	1	1_MACS_peak_24598_lociStitched
NR3C1	1	2_MACS_peak_29921_lociStitched
NR4A2	1	3_MACS_peak_20587_lociStitched
NRD1	0	2_MACS_peak_1229_lociStitched
NRIP3	0	1_MACS_peak_5718_lociStitched
NSD1	0	1_MACS_peak_30332_lociStitched
NSMCE2	0	3_MACS_peak_36136_lociStitched,4_MACS_peak_36145_lociStitched
NTM	0	2_MACS_peak_7491_lociStitched
NTN5	0	1_MACS_peak_18376_lociStitched
NUCB1	0	1_MACS_peak_18389_lociStitched
NUDCD2	0	1_MACS_peak_30184_lociStitched
NUDT22	0	3_MACS_peak_6250_lociStitched
NUDT9P1	0	4_MACS_peak_4987_lociStitched
NUP160	0	3_MACS_peak_6098_lociStitched
NUP210	0	8_MACS_peak_24439_lociStitched
NUP62	0	2_MACS_peak_18445_lociStitched
NXF1	0	1_MACS_peak_6214_lociStitched
OCA2	0	1_MACS_peak_11557_lociStitched
ODF3	0	1_MACS_peak_5548_lociStitched
ODF3B	0	3_MACS_peak_24280_lociStitched,2_MACS_peak_24283_lociStitched
OLFML1	0	1_MACS_peak_5704_lociStitched,2_MACS_peak_5706_lociStitched
OMG	0	2_MACS_peak_15033_lociStitched
OR10A4	0	1_MACS_peak_5699_lociStitched
OR2A1	0	4_MACS_peak_34776_lociStitched
OR2A42	0	2_MACS_peak_34786_lociStitched
OR2D2	0	1_MACS_peak_5699_lociStitched
OR2D3	0	1_MACS_peak_5699_lociStitched,1_MACS_peak_5700_lociStitched
ORAI2	0	1_MACS_peak_34157_lociStitched
OSBPL9	0	1_MACS_peak_1211_lociStitched
OSTF1	0	1_MACS_peak_37187_lociStitched
