From	To
XBP1	KLF13
XBP1	KLF6
XBP1	MAF
XBP1	MAZ
XBP1	MYC
XBP1	NFE2L3
XBP1	SF1
XBP1	SIN3A
XBP1	SP3
XBP1	SREBF2
XBP1	ZBTB38
XBP1	ZBTB7B
XBP1	ZNF423
ZBTB38	AIRE
ZBTB38	ARF1
ZBTB38	ARID3A
ZBTB38	ARID5A
ZBTB38	BCL11A
ZBTB38	CAD
ZBTB38	CAMTA1
ZBTB38	CEBPB
ZBTB38	CTCF
ZBTB38	DDIT3
ZBTB38	E2F3
ZBTB38	FOSL1
ZBTB38	FOXH1
ZBTB38	FOXO3
ZBTB38	JUNB
ZBTB38	KLF13
ZBTB38	KLF6
ZBTB38	LTF
ZBTB38	MAF
ZBTB38	MYC
ZBTB38	NFE2L2
ZBTB38	NOTCH1
ZBTB38	SF1
ZBTB38	SIN3A
ZBTB38	SREBF2
ZBTB38	TBX10
ZBTB38	TGIF1
ZBTB38	ZBTB38
ZBTB38	ZBTB7B
ZBTB38	ZNF423
ZBTB38	ZNF580
ZBTB38	ZNF581
ZBTB38	ZNF689
ZBTB38	ZNF775
ZBTB38	ZNF784
ZBTB7B	ARF1
ZBTB7B	ARID3A
ZBTB7B	ARID5A
ZBTB7B	ATF3
ZBTB7B	BCL11A
ZBTB7B	CAD
ZBTB7B	CAMTA1
ZBTB7B	CEBPB
ZBTB7B	DDIT3
ZBTB7B	FOXH1
ZBTB7B	FOXP2
ZBTB7B	HBP1
ZBTB7B	JUNB
ZBTB7B	KLF13
ZBTB7B	KLF6
ZBTB7B	LTF
ZBTB7B	MAF
ZBTB7B	MAZ
ZBTB7B	MEF2D
ZBTB7B	MYC
ZBTB7B	NFE2L3
ZBTB7B	NOTCH1
ZBTB7B	SIN3A
ZBTB7B	SREBF2
ZBTB7B	TBX10
ZBTB7B	TFAP4
ZBTB7B	TGIF1
ZBTB7B	XBP1
ZBTB7B	ZBTB38
ZBTB7B	ZBTB7B
ZBTB7B	ZNF423
ZBTB7B	ZNF580
ZBTB7B	ZNF581
ZBTB7B	ZNF689
ZBTB7B	ZNF775
ZBTB7B	ZNF784
ZFP91	AIRE
ZFP91	ARID5A
ZFP91	ATF3
ZFP91	BCL11A
ZFP91	CAD
ZFP91	CAMTA1
ZFP91	CEBPB
ZFP91	CTCF
ZFP91	E2F3
ZFP91	FOSL1
ZFP91	FOXH1
ZFP91	JUNB
ZFP91	KLF13
ZFP91	KLF6
ZFP91	LTF
ZFP91	MAF
ZFP91	MAZ
ZFP91	MYC
ZFP91	NFE2L3
ZFP91	SF1
ZFP91	SIN3A
ZFP91	SP3
ZFP91	TBX10
ZFP91	TFAP4
ZFP91	TGIF1
ZFP91	XBP1
ZFP91	ZBTB38
ZFP91	ZBTB7B
ZFP91	ZFP91
ZFP91	ZNF580
ZFP91	ZNF581
ZFP91	ZNF775
ZFP91	ZNF784
ZNF423	ARF1
ZNF423	ARID3A
ZNF423	ARID5A
ZNF423	ATF3
ZNF423	BCL11A
ZNF423	CAD
ZNF423	CAMTA1
ZNF423	CTCF
ZNF423	DDIT3
ZNF423	FOXH1
ZNF423	FOXO3
ZNF423	FOXP2
ZNF423	JUNB
ZNF423	JUND
ZNF423	KLF13
ZNF423	LTF
ZNF423	MAZ
ZNF423	NFE2L2
ZNF423	NFE2L3
ZNF423	SIN3A
ZNF423	TBX10
ZNF423	TFAP4
ZNF423	XBP1
ZNF423	ZBTB7B
ZNF423	ZNF423
ZNF423	ZNF580
ZNF423	ZNF581
ZNF423	ZNF775
ZNF423	ZNF784
ZNF580	AIRE
ZNF580	ARF1
ZNF580	ARID3A
ZNF580	ARID5A
ZNF580	BCL11A
ZNF580	CAMTA1
ZNF580	CEBPB
ZNF580	CTCF
ZNF580	DDIT3
ZNF580	E2F3
ZNF580	FOSL1
ZNF580	FOXH1
ZNF580	FOXO3
ZNF580	FOXP2
ZNF580	HBP1
ZNF580	JUNB
ZNF580	JUND
ZNF580	KLF13
ZNF580	MAF
ZNF580	MAZ
ZNF580	MEF2D
ZNF580	MYC
ZNF580	NFE2L2
ZNF580	NFE2L3
ZNF580	NOTCH1
ZNF580	SF1
ZNF580	SIN3A
ZNF580	SP3
ZNF580	SREBF2
ZNF580	TFAP4
ZNF580	TGIF1
ZNF580	ZBTB38
ZNF580	ZBTB7B
ZNF580	ZFP91
ZNF580	ZNF423
ZNF580	ZNF580
ZNF580	ZNF581
ZNF580	ZNF689
ZNF580	ZNF775
ZNF580	ZNF784
ZNF581	AIRE
ZNF581	ARF1
ZNF581	ARID3A
ZNF581	ARID5A
ZNF581	ATF3
ZNF581	BCL11A
ZNF581	CAD
ZNF581	CAMTA1
ZNF581	CEBPB
ZNF581	CTCF
ZNF581	DDIT3
ZNF581	E2F3
ZNF581	FOSL1
ZNF581	FOXH1
ZNF581	FOXO3
ZNF581	FOXP2
ZNF581	HBP1
ZNF581	JUNB
ZNF581	JUND
ZNF581	KLF13
ZNF581	KLF6
ZNF581	LTF
ZNF581	MAF
ZNF581	MAZ
ZNF581	MEF2D
ZNF581	MYC
ZNF581	NFE2L2
ZNF581	NOTCH1
ZNF581	SF1
ZNF581	SIN3A
ZNF581	SREBF2
ZNF581	TBX10
ZNF581	XBP1
ZNF581	ZBTB38
ZNF581	ZBTB7B
ZNF581	ZNF423
ZNF581	ZNF689
ZNF581	ZNF775
ZNF689	AIRE
ZNF689	ARF1
ZNF689	ARID3A
ZNF689	ARID5A
ZNF689	CAD
ZNF689	CAMTA1
ZNF689	CTCF
ZNF689	DDIT3
ZNF689	E2F3
ZNF689	FOSL1
ZNF689	FOXH1
ZNF689	FOXO3
ZNF689	FOXP2
ZNF689	HBP1
ZNF689	JUNB
ZNF689	KLF13
ZNF689	KLF6
ZNF689	LTF
ZNF689	MAF
ZNF689	MAZ
ZNF689	MEF2D
ZNF689	MYC
ZNF689	NFE2L2
ZNF689	NFE2L3
ZNF689	NOTCH1
ZNF689	SF1
ZNF689	SIN3A
ZNF689	SP3
ZNF689	SREBF2
ZNF689	TBX10
ZNF689	TFAP4
ZNF689	TGIF1
ZNF689	XBP1
ZNF689	ZBTB38
ZNF689	ZBTB7B
ZNF689	ZFP91
ZNF689	ZNF423
ZNF689	ZNF689
ZNF689	ZNF775
ZNF775	AIRE
ZNF775	ARID3A
ZNF775	ARID5A
ZNF775	ATF3
ZNF775	BCL11A
ZNF775	CAD
ZNF775	CAMTA1
ZNF775	CEBPB
ZNF775	CTCF
ZNF775	DDIT3
ZNF775	E2F3
ZNF775	FOSL1
ZNF775	FOXO3
ZNF775	FOXP2
ZNF775	HBP1
ZNF775	JUNB
ZNF775	JUND
ZNF775	KLF13
ZNF775	KLF6
ZNF775	LTF
ZNF775	MAF
ZNF775	MAZ
ZNF775	MYC
ZNF775	NFE2L2
ZNF775	NFE2L3
ZNF775	NOTCH1
ZNF775	SF1
ZNF775	SP3
ZNF775	SREBF2
ZNF775	TBX10
ZNF775	TFAP4
ZNF775	TGIF1
ZNF775	XBP1
ZNF775	ZBTB38
ZNF775	ZBTB7B
ZNF775	ZFP91
ZNF775	ZNF423
ZNF775	ZNF775
ZNF784	AIRE
ZNF784	ARF1
ZNF784	ARID3A
ZNF784	ARID5A
ZNF784	ATF3
ZNF784	BCL11A
ZNF784	CAD
ZNF784	CAMTA1
ZNF784	CEBPB
ZNF784	CTCF
ZNF784	DDIT3
ZNF784	E2F3
ZNF784	FOSL1
ZNF784	FOXO3
ZNF784	FOXP2
ZNF784	HBP1
ZNF784	JUNB
ZNF784	JUND
ZNF784	KLF13
ZNF784	KLF6
ZNF784	LTF
ZNF784	MAF
ZNF784	MAZ
ZNF784	MEF2D
ZNF784	MYC
ZNF784	NFE2L2
ZNF784	NFE2L3
ZNF784	NOTCH1
ZNF784	SF1
ZNF784	SIN3A
ZNF784	SP3
ZNF784	SREBF2
ZNF784	TBX10
ZNF784	TFAP4
ZNF784	TGIF1
ZNF784	XBP1
ZNF784	ZBTB38
ZNF784	ZBTB7B
ZNF784	ZFP91
ZNF784	ZNF580
ZNF784	ZNF581
ZNF784	ZNF775
ZNF784	ZNF784
