From	To
ESRRA	SREBF1
ESRRA	TBX2
ESRRA	TBX6
ESRRA	TGIF1
ESRRA	THAP1
ESRRA	XBP1
ESRRA	ZBTB1
ESRRA	ZBTB38
ESRRA	ZBTB7B
ESRRA	ZFP91
ESRRA	ZNF217
ESRRA	ZNF335
ESRRA	ZNF490
ESRRA	ZNF580
ESRRA	ZNF581
ESRRA	ZNF595
ESRRA	ZNF672
ESRRA	ZNF687
ESRRA	ZNF689
ESRRA	ZNF692
ESRRA	ZNF718
ESRRA	ZNF740
ESRRA	ZNF775
ESRRA	ZNF784
ESRRA	ZNF791
ESRRA	ZXDA
ETV3	ARF1
ETV3	ATF4
ETV3	DDIT3
ETV3	E2F6
ETV3	E4F1
ETV3	EHF
ETV3	ESRRA
ETV3	ETV3
ETV3	FLI1
ETV3	FOSL1
ETV3	GFI1
ETV3	HES7
ETV3	HIVEP2
ETV3	HMX1
ETV3	IKZF1
ETV3	IKZF3
ETV3	IRF2
ETV3	IRF3
ETV3	JUN
ETV3	JUNB
ETV3	KLF13
ETV3	KLF2
ETV3	KLF6
ETV3	LHX3
ETV3	MAFB
ETV3	MAZ
ETV3	MEF2C
ETV3	MEF2D
ETV3	MNT
ETV3	MYC
ETV3	NFIC
ETV3	OLIG1
ETV3	OLIG2
ETV3	PRDM1
ETV3	RARA
ETV3	RARG
ETV3	RFX3
ETV3	RUNX1
ETV3	RUNX2
ETV3	RUNX3
ETV3	SIN3A
ETV3	SOX11
ETV3	SP3
ETV3	SREBF1
ETV3	TBX6
ETV3	THAP1
ETV3	XBP1
ETV3	ZBTB1
ETV3	ZBTB38
ETV3	ZBTB7B
ETV3	ZFP91
ETV3	ZNF217
ETV3	ZNF490
ETV3	ZNF580
ETV3	ZNF581
ETV3	ZNF595
ETV3	ZNF672
ETV3	ZNF687
ETV3	ZNF689
ETV3	ZNF692
ETV3	ZNF718
ETV3	ZNF740
ETV3	ZNF775
ETV3	ZNF784
ETV3	ZNF791
ETV3	ZXDA
FLI1	ARF1
FLI1	ATF4
FLI1	ATF5
FLI1	CAMTA1
FLI1	CEBPB
FLI1	CREB3L2
FLI1	DDIT3
FLI1	E2F2
FLI1	E2F3
FLI1	E2F6
FLI1	E4F1
FLI1	EHF
FLI1	ESRRA
FLI1	ETV3
FLI1	FLI1
FLI1	FOS
FLI1	FOSL1
FLI1	FOXO1
FLI1	FOXO3
FLI1	FOXP2
FLI1	GFI1
FLI1	GLI1
FLI1	HES7
FLI1	HIVEP2
FLI1	HMX1
FLI1	IKZF1
FLI1	IKZF3
FLI1	IRF2
FLI1	IRF3
FLI1	IRF4
FLI1	JUN
FLI1	JUNB
FLI1	JUND
FLI1	KLF13
FLI1	KLF2
FLI1	KLF6
