From	To
CEBPB	HEY1
CEBPB	HEY2
CEBPB	HIVEP2
CEBPB	IKZF1
CEBPB	IKZF3
CEBPB	IRF1
CEBPB	IRF2
CEBPB	IRF3
CEBPB	IRF4
CEBPB	JUNB
CEBPB	JUND
CEBPB	KLF10
CEBPB	KLF13
CEBPB	KLF2
CEBPB	KLF3
CEBPB	KLF6
CEBPB	MAF
CEBPB	MEF2B
CEBPB	MEF2C
CEBPB	MEF2D
CEBPB	MNT
CEBPB	MXD1
CEBPB	MYBL2
CEBPB	NFE2L2
CEBPB	NFE2L3
CEBPB	NFKB1
CEBPB	NFKB2
CEBPB	NR1D1
CEBPB	NR1D2
CEBPB	NR3C1
CEBPB	NR4A2
CEBPB	PAX5
CEBPB	PBX2
CEBPB	POU2F2
CEBPB	POU5F1
CEBPB	PPARD
CEBPB	PRDM1
CEBPB	PRDM14
CEBPB	PRDM5
CEBPB	RARA
CEBPB	REL
CEBPB	RELA
CEBPB	RERE
CEBPB	RFX1
CEBPB	RFX3
CEBPB	RREB1
CEBPB	RUNX1
CEBPB	RXRB
CEBPB	SIN3A
CEBPB	SMAD3
CEBPB	SMAD7
CEBPB	SP100
CEBPB	SREBF2
CEBPB	TCF12
CEBPB	TCF3
CEBPB	TFEB
CEBPB	TGIF2
CEBPB	THRA
CEBPB	XBP1
CEBPB	ZBTB1
CEBPB	ZBTB20
CEBPB	ZBTB32
CEBPB	ZBTB38
CEBPB	ZBTB7A
CEBPB	ZBTB7B
CEBPB	ZFP62
CEBPB	ZFP91
CEBPB	ZNF143
CEBPB	ZNF217
CEBPB	ZNF283
CEBPB	ZNF526
CEBPB	ZNF574
CEBPB	ZNF689
CEBPB	ZNF76
CEBPB	ZNF860
CEBPG	ARF1
CEBPG	ARF4
CEBPG	ARID3A
CEBPG	ARID3B
